attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30,attribute31,attribute32,attribute33,attribute34,attribute35,attribute36,attribute37,attribute38,attribute39,attribute40,attribute41,attribute42,attribute43,attribute44,attribute45,attribute46,attribute47,attribute48,attribute49,attribute50,attribute51,attribute52,attribute53,attribute54,attribute55,attribute56,attribute57,attribute58,attribute59,class
0.072703,0.014708,0.005025,0.006948,0.012947,0.005931,0.01011,0.005124,0.005953,0.006927,0.013486,0.014454,0.007077,0.009977,0.013961,0.012215,0.006169,0.007595,0.009691,0.017016,0.00819,0.0075,0.015836,0.007706,0.011506,0.016109,0.016934,0.008803,0.010516,0.006153,0.008078,0.008546,0.015852,0.008147,0.007416,0.009979,0.007757,0.011306,0.014292,0.015044,0.008763,0.010274,0.009494,0.017928,0.008768,0.009779,0.011947,0.017141,0.016146,0.009488,0.01267,0.00916,0.009345,0.012875,0.009526,0.012817,0.011455,0.104971,0.223768,R/Normal
0.070947,0.014239,0.005509,0.007656,0.012924,0.006916,0.010846,0.005491,0.007008,0.008206,0.014732,0.013865,0.008151,0.011673,0.015029,0.013942,0.005996,0.007566,0.00918,0.016004,0.009449,0.008673,0.014774,0.007617,0.011374,0.014542,0.015098,0.009735,0.011102,0.006177,0.007818,0.008878,0.015222,0.008903,0.008475,0.010262,0.007714,0.012114,0.015619,0.014878,0.00928,0.011167,0.0105,0.017579,0.009913,0.009676,0.011221,0.018124,0.017274,0.009469,0.011924,0.008955,0.009073,0.011762,0.009316,0.012,0.011215,0.100746,0.2165,R/Normal
0.056461,0.01174,0.003592,0.006821,0.014358,0.006267,0.011431,0.003271,0.005881,0.004977,0.009997,0.011401,0.006343,0.01112,0.010873,0.010796,0.004402,0.007493,0.009102,0.019082,0.007914,0.008461,0.018248,0.008599,0.013763,0.01873,0.021785,0.009278,0.012223,0.00433,0.00803,0.009513,0.019477,0.008414,0.008913,0.00983,0.008571,0.014504,0.020017,0.023262,0.010078,0.012923,0.007553,0.014045,0.009867,0.011845,0.007777,0.01384,0.017581,0.012485,0.016287,0.009626,0.012347,0.012583,0.010956,0.015867,0.00752,0.111322,0.206222,R/Normal
0.065893,0.012489,0.004175,0.006387,0.014091,0.005968,0.009758,0.004374,0.006308,0.005707,0.011765,0.012375,0.00699,0.010255,0.011598,0.011443,0.005262,0.008301,0.008701,0.015382,0.008174,0.008404,0.018095,0.009092,0.014293,0.017602,0.018514,0.009227,0.011598,0.005485,0.008138,0.008832,0.016509,0.007714,0.008282,0.010257,0.008866,0.013356,0.016882,0.018203,0.00896,0.010892,0.008303,0.014855,0.009845,0.011081,0.008758,0.017181,0.016931,0.011842,0.01516,0.010625,0.012133,0.012947,0.011368,0.014938,0.00918,0.106443,0.213814,R/Normal
0.050517,0.013638,0.003009,0.006896,0.011264,0.005861,0.013108,0.003418,0.005694,0.005857,0.014931,0.014137,0.007171,0.011539,0.012646,0.014149,0.003555,0.008169,0.007187,0.01428,0.007857,0.008672,0.013689,0.007519,0.018173,0.01713,0.020168,0.011019,0.01382,0.003808,0.007926,0.007867,0.016256,0.008895,0.008653,0.007642,0.007238,0.01402,0.016266,0.021073,0.010504,0.013009,0.008249,0.018241,0.008916,0.012472,0.009042,0.025713,0.023117,0.011368,0.016391,0.012527,0.01223,0.009184,0.013108,0.016814,0.009362,0.107875,0.19716,R/Normal
0.030589,0.010231,0.001635,0.005396,0.009388,0.004546,0.014922,0.001727,0.004474,0.004224,0.01194,0.010932,0.005759,0.014356,0.012389,0.016641,0.001999,0.006358,0.006862,0.019553,0.008743,0.00927,0.012479,0.00616,0.020309,0.021253,0.032975,0.011872,0.015137,0.002266,0.00604,0.007575,0.021797,0.009521,0.009066,0.006105,0.006208,0.01649,0.018034,0.032904,0.01113,0.014136,0.006188,0.015897,0.008836,0.013158,0.006369,0.020036,0.031091,0.013394,0.02132,0.011751,0.014255,0.007873,0.014871,0.022661,0.006723,0.132204,0.159984,R/Normal
0.050575,0.012088,0.002766,0.006043,0.012151,0.004672,0.011115,0.002583,0.004702,0.003833,0.010387,0.012211,0.005976,0.01041,0.009907,0.010444,0.004066,0.008209,0.008381,0.018481,0.006933,0.007389,0.017395,0.008221,0.017195,0.019861,0.024653,0.009335,0.01177,0.003819,0.007444,0.008833,0.019606,0.007682,0.007716,0.007829,0.007903,0.01615,0.020012,0.025503,0.009688,0.012305,0.007496,0.017545,0.010096,0.012256,0.008262,0.016704,0.022084,0.012983,0.018484,0.010306,0.013434,0.011498,0.013308,0.019369,0.008193,0.110868,0.200872,R/Normal
0.067682,0.013547,0.004828,0.007416,0.012312,0.006171,0.009955,0.005073,0.006305,0.006866,0.012768,0.013102,0.007312,0.010614,0.012737,0.012129,0.006281,0.008354,0.011091,0.021026,0.008744,0.007911,0.015202,0.00834,0.012862,0.017394,0.019037,0.009234,0.010102,0.006396,0.008781,0.01014,0.017158,0.008276,0.007603,0.009659,0.008329,0.013213,0.018098,0.017323,0.008991,0.01039,0.010233,0.018843,0.010536,0.010757,0.010926,0.018184,0.017741,0.010389,0.013253,0.010051,0.010302,0.012303,0.010439,0.012345,0.01014,0.097073,0.207733,R/Normal
0.075745,0.01462,0.00507,0.007427,0.015368,0.006775,0.010359,0.005228,0.006787,0.005934,0.011031,0.015184,0.007174,0.01,0.011123,0.011142,0.005593,0.007676,0.00722,0.011731,0.006976,0.008735,0.016096,0.007634,0.010979,0.015052,0.014257,0.009559,0.013282,0.005569,0.007037,0.007183,0.015015,0.00778,0.008911,0.011435,0.007308,0.00941,0.010585,0.013891,0.009721,0.01291,0.007059,0.012351,0.00674,0.009451,0.011112,0.012712,0.013279,0.009289,0.013479,0.007865,0.009934,0.012369,0.010064,0.014155,0.011506,0.119961,0.238161,R/Normal
0.076522,0.014469,0.005662,0.007037,0.014103,0.0061,0.008701,0.005276,0.005956,0.005387,0.00914,0.014205,0.007247,0.009398,0.010118,0.009266,0.006672,0.008016,0.011653,0.017942,0.007951,0.007398,0.016522,0.00752,0.010091,0.016913,0.019181,0.008906,0.010291,0.006513,0.008255,0.010279,0.016387,0.007592,0.007211,0.011251,0.007671,0.010585,0.015723,0.016641,0.008571,0.010743,0.008172,0.014396,0.008524,0.00991,0.011695,0.012926,0.013449,0.009274,0.012761,0.008257,0.009209,0.013315,0.009874,0.012764,0.011187,0.108039,0.231184,R/Normal
0.043542,0.015526,0.002671,0.006502,0.008406,0.004835,0.010669,0.002593,0.00513,0.00657,0.013648,0.015826,0.006903,0.012096,0.014693,0.016528,0.003254,0.008021,0.006668,0.014491,0.007797,0.008367,0.010699,0.007205,0.015671,0.013417,0.019732,0.011503,0.015011,0.003129,0.007703,0.00636,0.0124,0.007104,0.007801,0.005646,0.007151,0.015306,0.013773,0.01882,0.010841,0.014283,0.011323,0.023609,0.009241,0.013001,0.010462,0.023077,0.032888,0.012304,0.018995,0.009676,0.012198,0.007369,0.013288,0.01975,0.010819,0.128232,0.185478,R/Normal
0.040213,0.011589,0.002132,0.005269,0.009833,0.003964,0.009365,0.002026,0.003773,0.003445,0.00849,0.011623,0.004931,0.009307,0.008441,0.010694,0.003032,0.006916,0.006625,0.016057,0.005985,0.006926,0.015158,0.00716,0.019362,0.01937,0.024294,0.008975,0.013707,0.002991,0.0069,0.007934,0.017503,0.006207,0.007028,0.006463,0.007054,0.018803,0.021102,0.027599,0.009387,0.013662,0.006712,0.021023,0.011836,0.013737,0.007146,0.022419,0.029297,0.014356,0.023222,0.011414,0.014917,0.010072,0.013537,0.023362,0.007322,0.133077,0.185257,R/Normal
0.063,0.01191,0.004862,0.007793,0.01536,0.006926,0.01127,0.00482,0.007279,0.006599,0.011124,0.011787,0.007418,0.010816,0.010596,0.011314,0.005296,0.008383,0.010885,0.019293,0.008577,0.009566,0.017248,0.00857,0.013144,0.020449,0.020017,0.009839,0.011134,0.0054,0.007991,0.011778,0.021209,0.009079,0.009241,0.011472,0.008515,0.012574,0.019616,0.022214,0.009725,0.010971,0.008621,0.016012,0.009707,0.01028,0.008911,0.015471,0.016524,0.011129,0.012604,0.01021,0.011187,0.012502,0.010718,0.012637,0.008763,0.097444,0.20222,R/Normal
0.049623,0.016531,0.003185,0.007389,0.008906,0.005586,0.011859,0.003335,0.005793,0.007169,0.015681,0.016904,0.007694,0.013012,0.016566,0.017155,0.003789,0.008434,0.007107,0.015781,0.009386,0.009027,0.010894,0.007505,0.015707,0.01376,0.01832,0.011997,0.012696,0.003863,0.008449,0.007434,0.014091,0.008662,0.008447,0.005879,0.007361,0.016373,0.016105,0.018952,0.011321,0.012394,0.010146,0.023974,0.010952,0.01379,0.011339,0.021749,0.026726,0.012206,0.015946,0.010345,0.011644,0.007189,0.013435,0.01637,0.011555,0.104657,0.187859,R/Normal
0.078201,0.014625,0.005899,0.007237,0.013739,0.006615,0.010172,0.005692,0.006589,0.007353,0.012722,0.014673,0.007203,0.010743,0.01448,0.011605,0.006808,0.008112,0.008871,0.014886,0.0087,0.007468,0.015045,0.007564,0.010492,0.012758,0.013461,0.008622,0.010312,0.006348,0.007752,0.008726,0.014263,0.008521,0.007856,0.0113,0.007877,0.01188,0.013661,0.013536,0.008688,0.010678,0.010627,0.019512,0.009936,0.009377,0.012246,0.014474,0.016189,0.009577,0.011331,0.008793,0.009176,0.012639,0.009386,0.012054,0.012071,0.103993,0.226883,R/Normal
0.047041,0.01342,0.002364,0.005782,0.011404,0.004452,0.010284,0.002376,0.004403,0.003961,0.009562,0.01248,0.005395,0.009889,0.008548,0.011241,0.003288,0.007058,0.006487,0.014814,0.006082,0.007421,0.017041,0.007643,0.01746,0.018247,0.022402,0.00936,0.013072,0.003371,0.007561,0.007923,0.016756,0.006871,0.007605,0.007431,0.00782,0.017528,0.018254,0.026258,0.01017,0.013103,0.006729,0.015319,0.009717,0.013962,0.008565,0.015339,0.024344,0.014199,0.021705,0.010259,0.013585,0.011438,0.013693,0.020244,0.008415,0.122624,0.206234,R/Normal
0.08325,0.016001,0.005414,0.006593,0.013926,0.005362,0.008434,0.005111,0.005365,0.004869,0.009408,0.015517,0.006643,0.008692,0.009692,0.008773,0.006462,0.007283,0.007478,0.012732,0.006978,0.006862,0.017052,0.007199,0.010359,0.013399,0.013187,0.00825,0.010769,0.006834,0.007604,0.007908,0.014334,0.007004,0.006876,0.011281,0.007444,0.010334,0.01265,0.013741,0.008657,0.010741,0.008094,0.013697,0.008437,0.009902,0.01298,0.014136,0.01411,0.009446,0.013773,0.008325,0.008967,0.013562,0.009344,0.01301,0.012415,0.117748,0.245587,R/Normal
0.077574,0.013318,0.004373,0.006306,0.014627,0.006142,0.009581,0.00448,0.00624,0.005282,0.00961,0.014206,0.006874,0.009321,0.00912,0.009815,0.006026,0.00812,0.007082,0.011005,0.00704,0.008214,0.019453,0.009275,0.012787,0.012644,0.01389,0.008851,0.011811,0.006074,0.007738,0.006527,0.010987,0.007231,0.008037,0.01095,0.00879,0.011625,0.011732,0.013127,0.008306,0.011409,0.008105,0.012222,0.008206,0.010082,0.009999,0.013895,0.015616,0.011322,0.014623,0.008897,0.011844,0.015089,0.010661,0.015338,0.010401,0.11714,0.240959,R/Normal
0.082671,0.015414,0.004792,0.006194,0.013826,0.005339,0.007342,0.004923,0.005004,0.005048,0.008875,0.015648,0.006416,0.007941,0.008788,0.008003,0.006603,0.007891,0.008468,0.013194,0.006593,0.006534,0.018786,0.008072,0.009973,0.012442,0.014305,0.007941,0.010075,0.006866,0.008179,0.008756,0.011949,0.006261,0.006403,0.011003,0.008328,0.010086,0.012769,0.014098,0.0075,0.010042,0.008813,0.013406,0.008052,0.009815,0.012454,0.013496,0.01496,0.00987,0.014028,0.00794,0.00984,0.01498,0.00937,0.013755,0.012119,0.118115,0.249646,R/Normal
0.071091,0.013332,0.005264,0.007451,0.013616,0.005934,0.009966,0.004737,0.005517,0.00507,0.010827,0.012687,0.006922,0.009218,0.011078,0.008704,0.006522,0.008361,0.011737,0.018099,0.007743,0.006795,0.016268,0.008274,0.012133,0.019542,0.018802,0.008059,0.009262,0.006376,0.008198,0.013328,0.022967,0.008426,0.007097,0.01045,0.007979,0.011472,0.018286,0.021275,0.009098,0.00994,0.009707,0.017522,0.009016,0.009871,0.010939,0.016782,0.017045,0.009982,0.012649,0.010025,0.010307,0.013389,0.010244,0.01243,0.010124,0.098759,0.213308,R/Normal
0.058712,0.011775,0.003603,0.006811,0.011548,0.005573,0.011045,0.003612,0.005482,0.005171,0.010642,0.011986,0.006934,0.011028,0.011498,0.010031,0.005132,0.008783,0.008901,0.01814,0.008598,0.007685,0.018068,0.009612,0.016259,0.017441,0.02023,0.009231,0.010794,0.005366,0.008472,0.00981,0.02052,0.008442,0.007567,0.008222,0.009604,0.015117,0.016586,0.020933,0.009067,0.010814,0.009123,0.018126,0.010481,0.012028,0.007991,0.018381,0.019968,0.013362,0.016774,0.011137,0.013497,0.012729,0.012087,0.017232,0.00814,0.103467,0.200633,R/Normal
0.063084,0.012883,0.004365,0.007473,0.013164,0.006367,0.010949,0.004177,0.006599,0.005464,0.010346,0.012965,0.007282,0.0116,0.010927,0.010628,0.005406,0.008765,0.0091,0.016424,0.008405,0.008799,0.016814,0.008882,0.01447,0.017607,0.019077,0.009571,0.011823,0.005354,0.008435,0.009334,0.016506,0.008074,0.008582,0.009697,0.008675,0.013791,0.017081,0.019292,0.010028,0.011895,0.008149,0.01415,0.00957,0.01153,0.008966,0.014673,0.01661,0.011993,0.015381,0.010083,0.011933,0.012334,0.012071,0.015549,0.009132,0.105902,0.211809,R/Normal
0.069341,0.01409,0.004778,0.007016,0.012826,0.00575,0.00964,0.004503,0.006377,0.006196,0.011531,0.014211,0.007575,0.010189,0.012301,0.010588,0.006445,0.00854,0.010676,0.017776,0.008092,0.007872,0.016967,0.007964,0.012248,0.017883,0.018545,0.009246,0.010073,0.005719,0.008065,0.009537,0.017395,0.008099,0.007685,0.010025,0.00832,0.011542,0.015735,0.016342,0.009237,0.010289,0.00991,0.018704,0.009073,0.010007,0.01121,0.015823,0.018035,0.010454,0.012815,0.009602,0.010335,0.013275,0.01084,0.013519,0.011269,0.100752,0.217149,R/Normal
0.068478,0.016709,0.005313,0.00844,0.012447,0.007306,0.010757,0.004736,0.007102,0.007661,0.012729,0.016178,0.008104,0.011271,0.013901,0.013426,0.005251,0.008308,0.007676,0.013529,0.008608,0.009079,0.013712,0.007903,0.011693,0.012846,0.015178,0.010467,0.012171,0.005112,0.008741,0.007635,0.011769,0.007976,0.009225,0.009185,0.00797,0.012544,0.013922,0.015027,0.010828,0.012655,0.008788,0.015539,0.009314,0.011386,0.012838,0.014441,0.016575,0.010335,0.013631,0.008678,0.01016,0.010209,0.011006,0.013647,0.01237,0.108197,0.219319,R/Normal
0.033952,0.011053,0.001862,0.005809,0.008807,0.004379,0.01341,0.001693,0.004103,0.003823,0.010572,0.011788,0.005325,0.011898,0.010498,0.014825,0.002445,0.006857,0.006946,0.017039,0.007293,0.008212,0.011406,0.006195,0.018495,0.019361,0.033076,0.010762,0.015907,0.002287,0.006294,0.007378,0.019585,0.008276,0.00851,0.005918,0.005957,0.016324,0.016502,0.031765,0.011705,0.016228,0.006087,0.020067,0.009007,0.012831,0.007168,0.01521,0.029933,0.013003,0.022009,0.009587,0.013588,0.007669,0.014821,0.024896,0.007506,0.141559,0.17054,R/Normal
0.070947,0.014239,0.005509,0.007656,0.012924,0.006916,0.010846,0.005491,0.007008,0.008206,0.014732,0.013865,0.008151,0.011673,0.015029,0.013942,0.005996,0.007566,0.00918,0.016004,0.009449,0.008673,0.014774,0.007617,0.011374,0.014542,0.015098,0.009735,0.011102,0.006177,0.007818,0.008878,0.015222,0.008903,0.008475,0.010262,0.007714,0.012114,0.015619,0.014878,0.00928,0.011167,0.0105,0.017579,0.009913,0.009676,0.011221,0.018124,0.017274,0.009469,0.011924,0.008955,0.009073,0.011762,0.009316,0.012,0.011215,0.100746,0.2165,R/Normal
0.081598,0.015394,0.005125,0.006952,0.01467,0.005696,0.008607,0.004919,0.005705,0.005324,0.010006,0.015053,0.006462,0.008225,0.010298,0.009446,0.006247,0.007261,0.008008,0.014023,0.006563,0.007062,0.017082,0.007409,0.010328,0.011952,0.013554,0.008121,0.010817,0.006215,0.007165,0.008109,0.014877,0.006955,0.006992,0.01128,0.007322,0.009755,0.011562,0.014109,0.008777,0.010856,0.008994,0.015902,0.007489,0.009023,0.012264,0.015565,0.016281,0.008916,0.013437,0.008041,0.009329,0.013742,0.009027,0.013231,0.01199,0.116679,0.24421,R/Normal
0.078615,0.014459,0.005873,0.007016,0.013867,0.006738,0.009508,0.006135,0.007331,0.007789,0.011536,0.014345,0.007644,0.010971,0.013052,0.011871,0.006667,0.008135,0.00946,0.013988,0.009374,0.008827,0.015809,0.007586,0.011057,0.01455,0.014701,0.00905,0.010684,0.007009,0.008214,0.008296,0.013504,0.008137,0.008133,0.011331,0.008091,0.011599,0.013512,0.013267,0.008577,0.010575,0.009156,0.014462,0.009702,0.009744,0.012093,0.013525,0.013465,0.009713,0.012291,0.009118,0.009202,0.012755,0.009652,0.011878,0.011759,0.105083,0.229517,R/Normal
0.037129,0.016162,0.002557,0.0068,0.006838,0.004828,0.012011,0.002349,0.004688,0.007169,0.018189,0.015566,0.006502,0.011939,0.018486,0.019545,0.002795,0.007442,0.006409,0.013619,0.008151,0.007658,0.008652,0.006177,0.016816,0.014074,0.019782,0.011039,0.013809,0.002942,0.007859,0.006529,0.013274,0.007961,0.007839,0.004714,0.006186,0.015648,0.014634,0.020533,0.011598,0.014674,0.011312,0.027118,0.009756,0.013752,0.011119,0.028594,0.036967,0.011406,0.019667,0.010455,0.011829,0.005819,0.013467,0.018669,0.010597,0.127908,0.169992,R/Normal
0.047254,0.01394,0.003254,0.00725,0.010514,0.006078,0.013058,0.0032,0.006049,0.007692,0.018172,0.014205,0.00751,0.014119,0.018827,0.017317,0.003677,0.008142,0.009012,0.024683,0.010338,0.0091,0.011683,0.006767,0.01507,0.01965,0.023832,0.011769,0.012279,0.003603,0.008273,0.008534,0.019561,0.009564,0.008906,0.00693,0.007112,0.015484,0.020743,0.02245,0.010904,0.012547,0.008301,0.021342,0.010465,0.012476,0.009792,0.019536,0.020823,0.010627,0.014973,0.010096,0.010158,0.007625,0.012365,0.014264,0.009751,0.096023,0.182332,R/Normal
0.067287,0.01593,0.00469,0.007766,0.014174,0.006922,0.010812,0.004485,0.006611,0.006339,0.011364,0.015416,0.007696,0.011481,0.012166,0.013037,0.005207,0.007811,0.00771,0.014489,0.008283,0.009099,0.015105,0.007631,0.011645,0.012549,0.015609,0.010297,0.012591,0.004824,0.008051,0.007723,0.013545,0.007794,0.009051,0.010134,0.007736,0.012325,0.013044,0.015651,0.010275,0.012996,0.008459,0.015798,0.008583,0.010665,0.011896,0.015039,0.017264,0.010493,0.01377,0.008106,0.010245,0.01084,0.010653,0.013756,0.011208,0.111567,0.224307,R/Normal
0.061642,0.011902,0.004379,0.007915,0.014535,0.007385,0.012012,0.004475,0.007357,0.006297,0.01112,0.011626,0.007779,0.012026,0.012451,0.011471,0.004912,0.008088,0.010161,0.020181,0.009242,0.009434,0.01647,0.008612,0.013261,0.017835,0.019683,0.009746,0.011496,0.005099,0.008632,0.011458,0.020765,0.009207,0.009389,0.010561,0.008783,0.014003,0.020202,0.022069,0.010147,0.011566,0.008215,0.015562,0.010223,0.011344,0.008904,0.013754,0.015637,0.011458,0.013747,0.010078,0.011312,0.012029,0.010318,0.013304,0.008531,0.09863,0.201583,R/Normal
0.070947,0.014239,0.005509,0.007656,0.012924,0.006916,0.010846,0.005491,0.007008,0.008206,0.014732,0.013865,0.008151,0.011673,0.015029,0.013942,0.005996,0.007566,0.00918,0.016004,0.009449,0.008673,0.014774,0.007617,0.011374,0.014542,0.015098,0.009735,0.011102,0.006177,0.007818,0.008878,0.015222,0.008903,0.008475,0.010262,0.007714,0.012114,0.015619,0.014878,0.00928,0.011167,0.0105,0.017579,0.009913,0.009676,0.011221,0.018124,0.017274,0.009469,0.011924,0.008955,0.009073,0.011762,0.009316,0.012,0.011215,0.100746,0.2165,R/Normal
0.045712,0.011318,0.00266,0.006783,0.011985,0.005851,0.012727,0.002975,0.006157,0.004924,0.010117,0.012765,0.007936,0.014895,0.012824,0.012805,0.00354,0.008874,0.009945,0.023477,0.009744,0.009858,0.014463,0.008093,0.018134,0.021768,0.028462,0.012567,0.013573,0.003215,0.007911,0.010263,0.021281,0.008515,0.008966,0.00793,0.00783,0.016656,0.023142,0.027895,0.010807,0.011851,0.007482,0.015719,0.010759,0.012627,0.007432,0.015082,0.019653,0.012635,0.014955,0.011707,0.013259,0.009585,0.013868,0.016915,0.008308,0.098328,0.180491,R/Normal
0.076522,0.014469,0.005662,0.007037,0.014103,0.0061,0.008701,0.005276,0.005956,0.005387,0.00914,0.014205,0.007247,0.009398,0.010118,0.009266,0.006672,0.008016,0.011653,0.017942,0.007951,0.007398,0.016522,0.00752,0.010091,0.016913,0.019181,0.008906,0.010291,0.006513,0.008255,0.010279,0.016387,0.007592,0.007211,0.011251,0.007671,0.010585,0.015723,0.016641,0.008571,0.010743,0.008172,0.014396,0.008524,0.00991,0.011695,0.012926,0.013449,0.009274,0.012761,0.008257,0.009209,0.013315,0.009874,0.012764,0.011187,0.108039,0.231184,R/Normal
0.044397,0.01085,0.003547,0.007767,0.013109,0.006744,0.014744,0.003336,0.006634,0.005621,0.01165,0.009927,0.007336,0.013595,0.011466,0.012986,0.003345,0.007498,0.011524,0.025159,0.009798,0.009824,0.013316,0.006801,0.015087,0.024758,0.03102,0.010743,0.01276,0.003634,0.007831,0.013289,0.028791,0.010329,0.0104,0.008708,0.007261,0.015702,0.024577,0.035019,0.012189,0.014083,0.006569,0.016341,0.010536,0.012354,0.007377,0.014399,0.017192,0.011267,0.015034,0.010388,0.010397,0.00916,0.011437,0.014313,0.006866,0.093598,0.175619,R/Normal
0.079818,0.015244,0.004806,0.006481,0.013431,0.005189,0.008575,0.004851,0.00553,0.005146,0.009924,0.015485,0.006594,0.009074,0.009915,0.008968,0.006495,0.008025,0.007912,0.013754,0.007168,0.006662,0.018064,0.008246,0.011048,0.011894,0.013778,0.008366,0.010683,0.006375,0.00748,0.00822,0.014338,0.006925,0.006614,0.010263,0.008023,0.010009,0.011569,0.013818,0.008157,0.010195,0.009707,0.014417,0.007596,0.009058,0.011941,0.015794,0.016202,0.009828,0.013552,0.008507,0.010232,0.014033,0.00965,0.014108,0.012477,0.116477,0.243311,R/Normal
0.062063,0.011985,0.004351,0.007534,0.014284,0.006889,0.01101,0.004219,0.007256,0.006178,0.011857,0.012034,0.007568,0.011519,0.01081,0.011853,0.005223,0.008198,0.010051,0.018615,0.008459,0.009383,0.01653,0.009039,0.014296,0.017243,0.020091,0.010381,0.012344,0.00526,0.008065,0.00963,0.017169,0.008455,0.009084,0.01027,0.008978,0.013192,0.017429,0.019623,0.009604,0.011694,0.009512,0.014468,0.009483,0.011068,0.008541,0.01791,0.018297,0.012009,0.0141,0.010191,0.01204,0.012131,0.011078,0.014462,0.008906,0.102112,0.203977,R/Normal
0.041087,0.011326,0.002486,0.006667,0.009807,0.00484,0.01215,0.002453,0.004782,0.004521,0.011458,0.011091,0.006252,0.011287,0.011545,0.011094,0.003633,0.008301,0.010476,0.022044,0.007498,0.007422,0.014669,0.008196,0.019275,0.025774,0.031166,0.009767,0.011062,0.00363,0.008551,0.011853,0.026337,0.008644,0.007416,0.006315,0.007959,0.018036,0.02524,0.034671,0.010286,0.01111,0.008861,0.021421,0.01167,0.013749,0.007346,0.021546,0.02493,0.013025,0.017418,0.012089,0.013445,0.00988,0.013731,0.017304,0.007404,0.094072,0.169929,R/Normal
0.05699,0.014315,0.002103,0.004998,0.010843,0.00371,0.008935,0.002134,0.003778,0.00275,0.007526,0.015612,0.005387,0.008767,0.006434,0.008406,0.004182,0.00842,0.005844,0.011135,0.005224,0.006357,0.02019,0.009498,0.018119,0.013544,0.017874,0.008673,0.012175,0.003699,0.007539,0.00565,0.011149,0.005443,0.006067,0.007146,0.00875,0.015584,0.012184,0.016651,0.008189,0.011403,0.008203,0.016228,0.00857,0.01224,0.009466,0.018764,0.025175,0.014273,0.020205,0.010119,0.015371,0.013481,0.014113,0.02211,0.010401,0.127111,0.230794,R/Normal
0.067406,0.01241,0.003372,0.005735,0.012033,0.004255,0.008412,0.003242,0.004402,0.002978,0.006999,0.012669,0.00586,0.008344,0.006938,0.007287,0.006284,0.008933,0.007726,0.014994,0.006193,0.006132,0.021898,0.01061,0.015909,0.016226,0.017494,0.007859,0.010837,0.005855,0.008312,0.007508,0.014976,0.006028,0.006062,0.008138,0.01028,0.014874,0.015209,0.017868,0.007803,0.010662,0.007633,0.014,0.009884,0.011566,0.00846,0.01376,0.017763,0.014036,0.018665,0.010694,0.014543,0.015694,0.012365,0.019446,0.00881,0.117662,0.228003,R/Normal
0.071405,0.014624,0.005127,0.007541,0.01325,0.005934,0.010347,0.005073,0.005719,0.005775,0.010751,0.014295,0.007151,0.010135,0.011099,0.010193,0.006033,0.007841,0.009723,0.017172,0.007856,0.007529,0.015759,0.007367,0.012254,0.018786,0.017856,0.009033,0.010867,0.006051,0.007891,0.010524,0.021751,0.008342,0.007688,0.010025,0.007374,0.012205,0.016863,0.019787,0.009501,0.010949,0.007273,0.013848,0.009421,0.009921,0.011254,0.014245,0.012997,0.009375,0.013141,0.00943,0.009234,0.012309,0.010088,0.012991,0.011134,0.105417,0.222478,R/Normal
0.080186,0.015924,0.004167,0.006387,0.012536,0.004743,0.008055,0.004257,0.004729,0.004564,0.008022,0.016568,0.00671,0.008437,0.008812,0.007935,0.006612,0.008194,0.007892,0.012591,0.006592,0.006133,0.019457,0.00844,0.011536,0.01158,0.014165,0.00844,0.009898,0.006022,0.007928,0.008002,0.013314,0.006288,0.006014,0.009568,0.008233,0.011167,0.012655,0.014116,0.008272,0.009633,0.008176,0.012853,0.008695,0.009882,0.012644,0.013566,0.014341,0.010545,0.01465,0.008676,0.010876,0.01541,0.010493,0.01518,0.012892,0.119014,0.247333,R/Normal
0.071174,0.01506,0.005137,0.007336,0.012803,0.006148,0.00875,0.005136,0.006237,0.006693,0.011915,0.014311,0.007673,0.009923,0.013008,0.011369,0.006257,0.008388,0.011857,0.018482,0.008113,0.007603,0.014959,0.007604,0.010292,0.016928,0.019984,0.009633,0.010655,0.006339,0.008547,0.012419,0.019392,0.007152,0.007232,0.010015,0.007811,0.011357,0.018393,0.020324,0.009138,0.010452,0.008738,0.015996,0.009322,0.010534,0.011574,0.013607,0.014408,0.00954,0.012433,0.008615,0.009059,0.01203,0.010159,0.012299,0.011456,0.101641,0.21659,R/Normal
0.06859,0.013076,0.005461,0.007254,0.013108,0.006647,0.010321,0.005209,0.006535,0.007505,0.013704,0.012297,0.007364,0.0108,0.014548,0.012449,0.006268,0.007976,0.012506,0.020609,0.008716,0.008171,0.015528,0.008094,0.011821,0.018693,0.02043,0.008749,0.009733,0.006703,0.008149,0.010465,0.018081,0.008981,0.008379,0.010378,0.008367,0.012996,0.017532,0.017004,0.008657,0.010164,0.010156,0.020174,0.010664,0.009995,0.010685,0.016977,0.016861,0.010508,0.012114,0.009768,0.009564,0.012523,0.009168,0.011506,0.009794,0.094866,0.206658,R/Normal
