attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30,attribute31,attribute32,attribute33,attribute34,attribute35,attribute36,attribute37,attribute38,attribute39,attribute40,attribute41,attribute42,attribute43,attribute44,attribute45,attribute46,attribute47,attribute48,attribute49,attribute50,attribute51,attribute52,attribute53,attribute54,attribute55,attribute56,attribute57,attribute58,attribute59,class
0.09188,0.016371,0.005665,0.005964,0.015254,0.004982,0.00701,0.005397,0.005119,0.004594,0.008752,0.015778,0.005975,0.008061,0.00948,0.007737,0.006891,0.006636,0.006232,0.011061,0.006535,0.006205,0.018576,0.007166,0.009043,0.009858,0.010243,0.007414,0.010599,0.006977,0.007083,0.00677,0.010661,0.00564,0.006054,0.012624,0.007299,0.009403,0.010753,0.011158,0.007619,0.010727,0.007978,0.014198,0.007563,0.008495,0.013288,0.01265,0.013212,0.008868,0.012971,0.007352,0.008635,0.015446,0.008202,0.01304,0.012901,0.124759,0.263197,R/Normal
0.060572,0.011808,0.004587,0.007759,0.014017,0.007302,0.011793,0.004525,0.007372,0.006464,0.012318,0.011839,0.007813,0.01232,0.012557,0.012097,0.004977,0.008102,0.011266,0.020785,0.009234,0.009435,0.015412,0.008423,0.01334,0.020118,0.021018,0.010241,0.01118,0.004968,0.008335,0.011309,0.020813,0.009239,0.009334,0.01068,0.008922,0.014119,0.020471,0.021777,0.009956,0.011372,0.008915,0.017406,0.010546,0.01071,0.008857,0.016044,0.017323,0.011342,0.013221,0.009805,0.011127,0.011587,0.010517,0.012637,0.008856,0.094858,0.196281,R/Normal
0.079683,0.014703,0.004544,0.006326,0.012904,0.00542,0.008723,0.004733,0.005132,0.005332,0.009295,0.014641,0.005956,0.008291,0.009621,0.009033,0.006422,0.007282,0.007326,0.013702,0.006778,0.006073,0.019069,0.008529,0.011555,0.012291,0.012731,0.00738,0.009894,0.006502,0.007339,0.007408,0.013957,0.007057,0.006312,0.010272,0.008612,0.011692,0.011979,0.012858,0.007678,0.010122,0.010339,0.017564,0.00889,0.009325,0.011806,0.016988,0.019298,0.011219,0.014706,0.008714,0.01051,0.014676,0.009086,0.014078,0.011378,0.115854,0.240411,R/Normal
0.077727,0.014635,0.005091,0.007095,0.013115,0.005938,0.009573,0.005269,0.006193,0.005415,0.010119,0.01474,0.007157,0.010087,0.010477,0.009166,0.006539,0.008015,0.009272,0.01525,0.008165,0.007411,0.017368,0.008174,0.011175,0.01474,0.015325,0.00906,0.010741,0.006454,0.007898,0.0088,0.015707,0.007848,0.007281,0.01071,0.008224,0.011071,0.013122,0.01465,0.008495,0.010453,0.008612,0.014782,0.008878,0.009831,0.011317,0.014581,0.014523,0.009846,0.013249,0.008865,0.009945,0.013635,0.009887,0.013487,0.011612,0.109907,0.233298,R/Normal
0.088525,0.016773,0.005131,0.005904,0.014058,0.005164,0.007912,0.004988,0.004986,0.00583,0.012621,0.017126,0.005951,0.007557,0.010378,0.009728,0.00674,0.006917,0.005482,0.009012,0.006078,0.006201,0.018146,0.007911,0.009864,0.008871,0.009857,0.007216,0.010441,0.006426,0.006727,0.005033,0.008951,0.006476,0.006487,0.011273,0.007302,0.008505,0.007885,0.008683,0.00731,0.010348,0.010449,0.014776,0.006562,0.008198,0.013506,0.01755,0.017514,0.008889,0.013444,0.007879,0.009848,0.014585,0.00887,0.013324,0.013706,0.12489,0.259237,R/Normal
0.039909,0.010637,0.002448,0.006169,0.010993,0.005063,0.012487,0.002395,0.005036,0.004958,0.012895,0.010271,0.00587,0.011325,0.012025,0.012704,0.003339,0.007472,0.009053,0.021396,0.008045,0.007786,0.01514,0.008491,0.019093,0.022713,0.026902,0.009248,0.012266,0.003624,0.007746,0.009937,0.02319,0.008939,0.008035,0.007469,0.008081,0.016619,0.023029,0.029274,0.009738,0.012072,0.008778,0.018725,0.010865,0.012569,0.007249,0.022212,0.026199,0.013145,0.018041,0.012602,0.014047,0.010326,0.012756,0.018362,0.007034,0.11082,0.17239,R/Normal
0.084693,0.015529,0.00455,0.005703,0.01434,0.00499,0.007828,0.005052,0.005352,0.004924,0.009212,0.016452,0.006455,0.008566,0.009856,0.008396,0.006525,0.007415,0.007739,0.01328,0.00723,0.006948,0.018501,0.00785,0.010215,0.011611,0.013038,0.008287,0.010821,0.00692,0.007481,0.007162,0.0116,0.006604,0.006196,0.011336,0.007543,0.009715,0.011894,0.012126,0.007297,0.009771,0.008177,0.012558,0.007885,0.00925,0.012682,0.01425,0.013675,0.009371,0.013974,0.008026,0.009398,0.014723,0.009295,0.013644,0.013149,0.120782,0.252162,R/Normal
0.081164,0.015163,0.005421,0.006545,0.014948,0.006121,0.009057,0.005267,0.006067,0.005545,0.010172,0.015241,0.006753,0.008779,0.010614,0.009293,0.006497,0.007641,0.008539,0.012118,0.007118,0.007489,0.017752,0.007957,0.010801,0.013607,0.014108,0.008292,0.011025,0.006178,0.007283,0.007667,0.013729,0.007502,0.007738,0.012402,0.007557,0.009087,0.010726,0.012839,0.008446,0.011134,0.008211,0.012651,0.007349,0.009071,0.011772,0.015181,0.014097,0.009346,0.012794,0.008582,0.009957,0.014497,0.009411,0.013056,0.011782,0.11658,0.244286,R/Normal
0.057451,0.012407,0.003888,0.008064,0.013105,0.00784,0.013427,0.003917,0.007682,0.007181,0.013697,0.012225,0.007852,0.012572,0.013135,0.014325,0.004364,0.008649,0.009432,0.018942,0.009367,0.00992,0.01519,0.008949,0.01496,0.017538,0.019552,0.010811,0.011768,0.004632,0.008512,0.009397,0.017804,0.010067,0.010244,0.00922,0.009204,0.014657,0.018252,0.019616,0.010826,0.011419,0.009633,0.01772,0.010438,0.011821,0.008703,0.018128,0.01975,0.012413,0.013904,0.010866,0.012308,0.011243,0.011624,0.013464,0.008615,0.096048,0.191259,R/Normal
0.067875,0.013697,0.004775,0.006762,0.011759,0.005614,0.00932,0.004336,0.005559,0.006085,0.011422,0.013519,0.007121,0.010619,0.012483,0.010134,0.006614,0.008522,0.009947,0.019374,0.008744,0.006861,0.015761,0.008599,0.013536,0.016836,0.017277,0.008547,0.009556,0.006458,0.008451,0.010356,0.018456,0.007576,0.006559,0.009205,0.008665,0.014182,0.016537,0.017565,0.008423,0.010104,0.011318,0.021101,0.011587,0.010682,0.01043,0.020155,0.020221,0.011228,0.013752,0.010756,0.011395,0.012406,0.010419,0.013325,0.010567,0.098093,0.208771,R/Normal
0.045755,0.011821,0.003313,0.007059,0.012525,0.006142,0.012375,0.003204,0.006083,0.005447,0.011721,0.011916,0.007134,0.01326,0.012405,0.012995,0.003524,0.007433,0.008967,0.022993,0.009308,0.009409,0.014164,0.007044,0.014825,0.020215,0.02579,0.011115,0.01381,0.003591,0.00719,0.00941,0.022338,0.008846,0.009153,0.008617,0.00721,0.015495,0.020077,0.026523,0.010539,0.013252,0.006858,0.017965,0.009892,0.012145,0.008068,0.016565,0.020908,0.011672,0.017145,0.009694,0.011493,0.009507,0.012183,0.016678,0.008068,0.111127,0.18604,R/Normal
0.058169,0.013185,0.003667,0.006841,0.012344,0.006317,0.010767,0.003776,0.006687,0.007094,0.014045,0.012984,0.00694,0.011833,0.014691,0.013611,0.004682,0.007954,0.00805,0.015397,0.008989,0.00906,0.015934,0.009322,0.014724,0.01495,0.016133,0.009459,0.011439,0.004578,0.008244,0.008086,0.014596,0.008173,0.008342,0.009051,0.009262,0.015136,0.015672,0.016517,0.009265,0.011097,0.012089,0.021791,0.010773,0.011299,0.009271,0.021503,0.023766,0.01271,0.014844,0.010585,0.012413,0.011623,0.010871,0.01467,0.009069,0.103277,0.202379,R/Normal
0.079543,0.014498,0.005279,0.006822,0.013183,0.005854,0.008851,0.005593,0.006284,0.006257,0.010483,0.015057,0.007209,0.009627,0.011004,0.009858,0.006978,0.007964,0.008801,0.014907,0.00818,0.007571,0.01691,0.008149,0.011298,0.013126,0.014714,0.008748,0.010723,0.007057,0.007736,0.008618,0.013908,0.007507,0.007042,0.010472,0.008478,0.010874,0.012904,0.013868,0.008141,0.010085,0.009269,0.014775,0.008784,0.009727,0.011752,0.015312,0.015362,0.010025,0.013285,0.009319,0.010226,0.013824,0.009625,0.013339,0.012067,0.108917,0.234231,R/Normal
0.045997,0.01084,0.002439,0.005829,0.012076,0.004993,0.010417,0.002721,0.005083,0.003628,0.007982,0.011576,0.006436,0.011358,0.008292,0.008796,0.003586,0.00827,0.009832,0.020892,0.007722,0.008218,0.018221,0.008841,0.019268,0.024061,0.028439,0.010461,0.012027,0.003459,0.008192,0.010088,0.019628,0.007601,0.007541,0.008268,0.009173,0.018778,0.024238,0.029072,0.009282,0.010862,0.007649,0.014513,0.011624,0.013581,0.007385,0.016155,0.021646,0.014851,0.017986,0.012271,0.01474,0.012358,0.01396,0.018072,0.007563,0.103239,0.187922,R/Normal
0.074013,0.014886,0.005213,0.007095,0.01193,0.00609,0.009889,0.005201,0.006375,0.007263,0.014537,0.014493,0.007028,0.0104,0.014978,0.012087,0.006339,0.00766,0.008067,0.014309,0.008594,0.007599,0.01619,0.008276,0.011581,0.012429,0.012923,0.008489,0.010428,0.006695,0.007696,0.007539,0.013747,0.008501,0.007264,0.009851,0.00849,0.011692,0.012198,0.01303,0.008523,0.010012,0.01188,0.019093,0.009392,0.009606,0.011588,0.020641,0.019105,0.010114,0.012914,0.009257,0.010212,0.01322,0.009656,0.012859,0.0115,0.104293,0.22507,R/Normal
0.059489,0.010854,0.003917,0.007277,0.01501,0.007243,0.011634,0.004419,0.007842,0.006218,0.010999,0.012084,0.008355,0.013343,0.011478,0.011662,0.005089,0.009029,0.012032,0.022075,0.01037,0.010396,0.016745,0.00865,0.014708,0.022787,0.02522,0.011328,0.012717,0.004503,0.007658,0.009641,0.020103,0.009322,0.010081,0.010935,0.008389,0.012828,0.017463,0.019791,0.009611,0.011112,0.007771,0.01452,0.009908,0.010511,0.007987,0.014856,0.014999,0.011523,0.012501,0.010905,0.012167,0.012043,0.012081,0.013979,0.008811,0.096668,0.194361,R/Normal
0.043608,0.011283,0.002509,0.006311,0.009503,0.005045,0.011788,0.002363,0.004737,0.004059,0.009535,0.011038,0.006112,0.011365,0.00906,0.009795,0.003376,0.007913,0.009104,0.021134,0.008087,0.007205,0.015155,0.008861,0.018365,0.020555,0.024336,0.009114,0.011321,0.003493,0.00808,0.010461,0.023751,0.008475,0.00727,0.006476,0.008869,0.01917,0.021646,0.026192,0.009932,0.012091,0.009743,0.021587,0.012206,0.012985,0.007549,0.020688,0.028792,0.015207,0.019634,0.011551,0.014188,0.010773,0.01246,0.019061,0.007202,0.107689,0.180141,R/Normal
0.078453,0.0151,0.004521,0.006597,0.012384,0.005368,0.00832,0.004825,0.005418,0.005617,0.009891,0.015482,0.006569,0.008344,0.010259,0.009758,0.006778,0.008203,0.00767,0.012915,0.00672,0.006625,0.017884,0.008599,0.012176,0.012768,0.013261,0.008,0.009963,0.006557,0.008243,0.008006,0.012589,0.006831,0.006557,0.009913,0.008619,0.011018,0.012432,0.01372,0.008265,0.009633,0.010068,0.017082,0.008611,0.009915,0.012114,0.017432,0.018094,0.010714,0.013963,0.009497,0.011056,0.014317,0.010221,0.014138,0.012518,0.112785,0.236626,R/Normal
0.040133,0.010768,0.002566,0.006643,0.011432,0.005273,0.012953,0.002085,0.005068,0.004399,0.01078,0.010492,0.006033,0.012464,0.010415,0.01209,0.003111,0.007648,0.010003,0.024707,0.00822,0.008243,0.015122,0.007862,0.019093,0.025573,0.033569,0.010165,0.01249,0.002957,0.007523,0.011136,0.023757,0.008364,0.008712,0.007549,0.007625,0.018146,0.027615,0.034265,0.01083,0.012904,0.00706,0.017325,0.011955,0.013261,0.006925,0.015794,0.021544,0.01276,0.016558,0.011291,0.013481,0.009908,0.013946,0.018172,0.006558,0.100413,0.172265,R/Normal
0.041047,0.011938,0.002811,0.007223,0.010737,0.005888,0.013237,0.002561,0.006127,0.005965,0.012527,0.011547,0.006973,0.014302,0.014399,0.015073,0.003377,0.007726,0.008986,0.020665,0.00989,0.009501,0.013749,0.007972,0.016414,0.019705,0.026958,0.011226,0.012638,0.003029,0.007793,0.009697,0.019743,0.009282,0.009503,0.007099,0.008218,0.017426,0.020962,0.027691,0.011535,0.012768,0.008448,0.021819,0.011385,0.013157,0.007891,0.017455,0.026366,0.013637,0.016792,0.010663,0.013255,0.008806,0.012734,0.017279,0.007488,0.1051,0.171816,R/Normal
0.078024,0.014665,0.005168,0.007225,0.013124,0.0054,0.009309,0.005324,0.005765,0.005213,0.009281,0.015089,0.00711,0.008653,0.010132,0.008591,0.007282,0.00851,0.010068,0.015865,0.007012,0.006637,0.01699,0.008342,0.01107,0.014501,0.01598,0.008399,0.010157,0.006694,0.00816,0.010136,0.016152,0.007634,0.006703,0.010469,0.008071,0.010952,0.014467,0.01628,0.008819,0.009899,0.009256,0.014693,0.008853,0.009795,0.011965,0.014298,0.014923,0.009836,0.013071,0.008736,0.010089,0.014292,0.010313,0.013699,0.011916,0.10769,0.233255,R/Normal
0.07429,0.01221,0.005159,0.006748,0.014062,0.006536,0.010193,0.005347,0.006692,0.0061,0.010368,0.012522,0.007258,0.010534,0.0114,0.010126,0.006822,0.008715,0.008457,0.01534,0.008846,0.008393,0.018066,0.00931,0.013696,0.015684,0.015012,0.008877,0.01094,0.006362,0.00826,0.008771,0.016058,0.008388,0.008211,0.010697,0.009084,0.012446,0.015537,0.015165,0.008445,0.010556,0.008558,0.014566,0.009519,0.010261,0.009119,0.015019,0.014662,0.011176,0.013696,0.01067,0.011937,0.014154,0.010797,0.014574,0.009522,0.105275,0.220807,R/Normal
0.081838,0.014974,0.004708,0.006066,0.013765,0.004564,0.007994,0.004796,0.004649,0.004168,0.008162,0.014852,0.005959,0.007873,0.009175,0.007303,0.006992,0.007485,0.008378,0.013672,0.006274,0.005868,0.019224,0.008006,0.011091,0.014286,0.013593,0.007212,0.009676,0.006713,0.00775,0.010038,0.016609,0.006353,0.005902,0.010806,0.00775,0.010911,0.015616,0.01671,0.007661,0.009648,0.008396,0.015695,0.008411,0.009595,0.011869,0.013858,0.014786,0.00992,0.013694,0.008823,0.009987,0.015224,0.00927,0.014103,0.01217,0.115989,0.243138,R/Normal
0.071998,0.012898,0.005163,0.006411,0.01328,0.00589,0.009664,0.005048,0.006266,0.006544,0.011887,0.013153,0.006891,0.010932,0.013103,0.011282,0.006888,0.007793,0.008714,0.016451,0.009176,0.007898,0.016868,0.008487,0.011402,0.015927,0.014893,0.008434,0.010289,0.006431,0.00741,0.008857,0.01694,0.008254,0.0074,0.01098,0.008491,0.012725,0.014451,0.014977,0.008058,0.00975,0.011347,0.021753,0.010289,0.009351,0.010421,0.017528,0.019864,0.011107,0.01252,0.009763,0.010569,0.013938,0.009346,0.013075,0.010586,0.102329,0.217861,R/Normal
0.075291,0.01569,0.004755,0.006906,0.012965,0.005671,0.008949,0.004694,0.005707,0.006075,0.011967,0.015603,0.006696,0.008808,0.011839,0.010522,0.006462,0.007897,0.008377,0.014789,0.006905,0.00696,0.016638,0.008367,0.011473,0.012807,0.014582,0.008441,0.010803,0.006292,0.007377,0.007441,0.013017,0.007229,0.006999,0.010074,0.008375,0.010826,0.012384,0.01332,0.008728,0.01069,0.009844,0.017297,0.008352,0.00976,0.011915,0.016744,0.018362,0.010332,0.014063,0.008459,0.01014,0.012948,0.010029,0.014249,0.012053,0.11201,0.234052,R/Normal
0.052975,0.012604,0.002576,0.006395,0.01165,0.004819,0.011011,0.002711,0.004988,0.003686,0.008395,0.014245,0.006416,0.0107,0.008677,0.010248,0.003908,0.008754,0.007782,0.015591,0.007125,0.007694,0.017459,0.009266,0.018652,0.017643,0.022705,0.010279,0.01235,0.003779,0.007718,0.007528,0.017043,0.007137,0.007548,0.007641,0.008433,0.014987,0.015208,0.021469,0.009797,0.012076,0.008055,0.015539,0.008849,0.012264,0.008542,0.018393,0.023629,0.013143,0.017702,0.011427,0.014579,0.011699,0.014269,0.019551,0.009456,0.112479,0.208761,R/Normal
0.079435,0.015092,0.004637,0.006299,0.013553,0.004818,0.008801,0.004675,0.00469,0.004715,0.010429,0.015519,0.006031,0.007868,0.009344,0.008351,0.006292,0.007521,0.007764,0.01461,0.006191,0.005968,0.017332,0.007679,0.010876,0.013038,0.01427,0.00794,0.009914,0.006342,0.00733,0.007666,0.014257,0.007323,0.005935,0.010377,0.007564,0.01019,0.011935,0.014195,0.008069,0.009911,0.009954,0.0171,0.007724,0.0092,0.012051,0.019275,0.021768,0.009711,0.013491,0.008461,0.009911,0.013853,0.009323,0.013876,0.012363,0.117643,0.239551,R/Normal
0.047131,0.011693,0.002666,0.00632,0.013534,0.005921,0.013639,0.002844,0.006241,0.005219,0.012318,0.011008,0.005931,0.01388,0.012928,0.014777,0.002984,0.006367,0.007017,0.01956,0.008956,0.009965,0.015884,0.007096,0.015394,0.017247,0.022716,0.01036,0.01459,0.003002,0.007366,0.008033,0.018667,0.009007,0.009711,0.009058,0.007336,0.016588,0.019832,0.025784,0.010677,0.015055,0.006446,0.015716,0.010116,0.012086,0.00746,0.014121,0.019183,0.012735,0.018184,0.009559,0.011894,0.010304,0.011187,0.017351,0.006979,0.114867,0.197508,R/Normal
0.077317,0.014906,0.005382,0.007141,0.01454,0.00641,0.009053,0.004989,0.006454,0.006002,0.010856,0.0148,0.00649,0.009521,0.011909,0.010357,0.006222,0.007516,0.00788,0.013558,0.007454,0.007681,0.016964,0.007692,0.01078,0.013459,0.013893,0.008468,0.01085,0.006363,0.007778,0.008638,0.014465,0.007224,0.008004,0.011862,0.008239,0.011138,0.013409,0.014968,0.008858,0.011397,0.008737,0.016217,0.008931,0.009607,0.011477,0.014686,0.014389,0.010003,0.01311,0.008558,0.009676,0.013604,0.009472,0.013059,0.011577,0.111892,0.234118,R/Normal
0.075291,0.01569,0.004755,0.006906,0.012965,0.005671,0.008949,0.004694,0.005707,0.006075,0.011967,0.015603,0.006696,0.008808,0.011839,0.010522,0.006462,0.007897,0.008377,0.014789,0.006905,0.00696,0.016638,0.008367,0.011473,0.012807,0.014582,0.008441,0.010803,0.006292,0.007377,0.007441,0.013017,0.007229,0.006999,0.010074,0.008375,0.010826,0.012384,0.01332,0.008728,0.01069,0.009844,0.017297,0.008352,0.00976,0.011915,0.016744,0.018362,0.010332,0.014063,0.008459,0.01014,0.012948,0.010029,0.014249,0.012053,0.11201,0.234052,R/Normal
0.05037,0.011129,0.003543,0.007307,0.013082,0.006496,0.012586,0.003748,0.006573,0.00515,0.011769,0.011466,0.007755,0.012792,0.010334,0.011537,0.003893,0.007974,0.011287,0.022636,0.008951,0.009326,0.014704,0.00777,0.015784,0.022181,0.028177,0.011254,0.013523,0.004155,0.008003,0.011027,0.022198,0.009151,0.009124,0.008895,0.007965,0.014461,0.021044,0.026156,0.010482,0.012533,0.007794,0.015882,0.009852,0.011696,0.007681,0.016597,0.019079,0.011526,0.015436,0.010529,0.011677,0.01004,0.011971,0.01531,0.008253,0.099777,0.188607,R/Normal
0.077297,0.014481,0.005699,0.007085,0.013713,0.00646,0.009031,0.005648,0.006278,0.006237,0.010162,0.01378,0.006971,0.009241,0.010492,0.010058,0.006475,0.007698,0.009684,0.015694,0.007671,0.007725,0.016418,0.007924,0.01067,0.015526,0.015715,0.008344,0.010682,0.0064,0.007817,0.010473,0.016785,0.007332,0.007466,0.011201,0.00801,0.01106,0.015943,0.017255,0.008695,0.011189,0.008714,0.014883,0.008832,0.009548,0.011417,0.014096,0.014547,0.009783,0.012854,0.008651,0.009269,0.013283,0.009522,0.012772,0.010942,0.107787,0.230615,R/Normal
0.076541,0.015425,0.005206,0.007268,0.013286,0.005891,0.009264,0.004977,0.00592,0.006285,0.010779,0.014681,0.006825,0.009234,0.011615,0.010568,0.005932,0.00726,0.008601,0.013914,0.007359,0.007367,0.016277,0.007293,0.010288,0.01366,0.01456,0.008451,0.010617,0.006187,0.007769,0.009411,0.015619,0.007557,0.007156,0.010527,0.007907,0.010948,0.014462,0.016204,0.00907,0.011293,0.009684,0.019823,0.008962,0.009605,0.012089,0.014812,0.017665,0.009886,0.013317,0.008076,0.009297,0.013078,0.008883,0.012796,0.011409,0.109928,0.231236,R/Normal
0.079601,0.014951,0.0057,0.007534,0.014597,0.006484,0.009061,0.005338,0.006199,0.005238,0.008995,0.014301,0.007094,0.008726,0.008712,0.009,0.006276,0.007895,0.010362,0.016544,0.006935,0.007362,0.016498,0.007418,0.0107,0.014333,0.017271,0.008677,0.010561,0.006535,0.008223,0.010975,0.016639,0.007057,0.007491,0.011483,0.007502,0.010292,0.015162,0.018999,0.009177,0.011413,0.007226,0.012353,0.008058,0.010059,0.01177,0.012115,0.012061,0.009274,0.012656,0.008247,0.009221,0.0135,0.00965,0.012675,0.011607,0.110373,0.235846,R/Normal
0.078379,0.015785,0.005132,0.006914,0.013685,0.005883,0.009456,0.005252,0.005731,0.005683,0.010382,0.015581,0.006958,0.009079,0.01116,0.009694,0.006203,0.007353,0.008287,0.015303,0.00746,0.007362,0.016309,0.006763,0.010086,0.013051,0.014401,0.008813,0.011633,0.006055,0.007614,0.008797,0.0157,0.007723,0.007459,0.010932,0.007121,0.010315,0.013856,0.015622,0.008897,0.011399,0.007928,0.014081,0.00789,0.0095,0.012145,0.013036,0.013253,0.009053,0.013306,0.007806,0.008728,0.012552,0.009109,0.013321,0.012288,0.116184,0.240554,R/Normal
0.074549,0.014351,0.005563,0.007123,0.014053,0.006644,0.009118,0.005662,0.006903,0.006569,0.010863,0.01456,0.007743,0.010234,0.011109,0.010933,0.006077,0.007746,0.01096,0.021274,0.00813,0.008357,0.015244,0.007076,0.010122,0.016223,0.019698,0.009505,0.011669,0.006161,0.007839,0.010535,0.016329,0.007291,0.007866,0.011277,0.00728,0.010823,0.016815,0.018403,0.008828,0.01133,0.007553,0.01288,0.008364,0.009464,0.011187,0.012232,0.012558,0.008965,0.012429,0.008148,0.008573,0.012283,0.009404,0.012063,0.011586,0.107089,0.226391,R/Normal
0.075222,0.01445,0.004911,0.006662,0.013802,0.005734,0.009039,0.004812,0.005621,0.005662,0.012301,0.014008,0.006062,0.008827,0.012257,0.010113,0.00635,0.007477,0.007785,0.013417,0.00733,0.007064,0.017584,0.008369,0.011629,0.013757,0.013433,0.007771,0.010511,0.006353,0.007156,0.009023,0.015553,0.007801,0.007388,0.010626,0.008115,0.010271,0.01381,0.01535,0.008064,0.010418,0.010151,0.017825,0.008076,0.009386,0.011023,0.019264,0.018656,0.01019,0.013133,0.009379,0.010661,0.013976,0.009171,0.013544,0.010998,0.111377,0.231299,R/Normal
0.068562,0.011326,0.005349,0.00835,0.016974,0.007253,0.011019,0.005105,0.007211,0.005077,0.008195,0.011983,0.008314,0.01139,0.008849,0.008655,0.005576,0.008292,0.014984,0.025441,0.009156,0.009079,0.017659,0.007812,0.011008,0.022844,0.023678,0.009791,0.010758,0.005435,0.008483,0.015009,0.024033,0.00884,0.008799,0.013793,0.007568,0.0108,0.020616,0.023246,0.009863,0.010387,0.00577,0.009026,0.00868,0.009866,0.009237,0.009567,0.009885,0.009334,0.010952,0.008633,0.009273,0.014112,0.010179,0.011207,0.009544,0.095918,0.212258,R/Normal
0.042388,0.012377,0.002623,0.006546,0.011551,0.005262,0.013379,0.002448,0.00541,0.006011,0.014352,0.012475,0.006806,0.014003,0.014678,0.016471,0.002858,0.006955,0.008527,0.020948,0.009573,0.009739,0.013466,0.006449,0.016363,0.0194,0.027866,0.011561,0.014288,0.002965,0.007422,0.00913,0.02113,0.00918,0.009336,0.007732,0.006451,0.015967,0.021836,0.029781,0.01126,0.013957,0.006846,0.016214,0.010218,0.012995,0.007921,0.018479,0.02233,0.011445,0.017196,0.010612,0.011641,0.008826,0.012774,0.016545,0.008025,0.102793,0.184222,R/Normal
0.074722,0.014223,0.005397,0.007414,0.012794,0.005989,0.010559,0.005121,0.005701,0.005421,0.010829,0.013207,0.006809,0.009319,0.010818,0.009176,0.00617,0.007701,0.011427,0.018092,0.007342,0.007282,0.016414,0.007897,0.01161,0.017648,0.017486,0.008008,0.009733,0.006822,0.008514,0.011363,0.020103,0.008641,0.007457,0.010489,0.008653,0.012124,0.016778,0.01802,0.009137,0.010656,0.009019,0.015923,0.009827,0.009868,0.011188,0.014971,0.015058,0.010222,0.013084,0.009137,0.009525,0.013405,0.009077,0.012222,0.010286,0.102333,0.221789,R/Normal
0.046088,0.012896,0.001992,0.005314,0.008921,0.003831,0.009665,0.002104,0.003732,0.003261,0.008893,0.012645,0.005175,0.009905,0.008477,0.009138,0.003777,0.008168,0.006569,0.015776,0.006468,0.006288,0.01719,0.009291,0.019667,0.015881,0.021108,0.008861,0.011884,0.003843,0.00818,0.007002,0.01489,0.00664,0.00603,0.005727,0.009188,0.018889,0.017683,0.022143,0.00917,0.011954,0.008948,0.019219,0.01074,0.01425,0.008212,0.021925,0.02964,0.015921,0.023028,0.011366,0.015927,0.011279,0.014304,0.022502,0.008089,0.119037,0.201311,R/Normal
0.081003,0.013811,0.004297,0.005754,0.013583,0.004857,0.008126,0.004986,0.005319,0.004715,0.01004,0.015735,0.006613,0.008759,0.009205,0.008637,0.006852,0.00825,0.009045,0.014639,0.007133,0.006888,0.018327,0.008072,0.012256,0.017388,0.01594,0.008377,0.010736,0.006353,0.007121,0.007582,0.013509,0.006689,0.006075,0.010765,0.007833,0.00984,0.012389,0.012933,0.007057,0.009587,0.009341,0.014556,0.007656,0.008673,0.011067,0.015982,0.01682,0.009737,0.013365,0.009321,0.010155,0.014631,0.010354,0.014628,0.01218,0.115056,0.239403,R/Normal
0.065644,0.013042,0.004384,0.007334,0.013453,0.007005,0.010472,0.004262,0.006857,0.006517,0.012249,0.01258,0.00729,0.010991,0.012115,0.011983,0.005274,0.008444,0.009722,0.015788,0.008042,0.008715,0.01702,0.008795,0.013344,0.017476,0.018618,0.00958,0.011724,0.00543,0.008594,0.009251,0.015342,0.007839,0.008412,0.009757,0.009065,0.013905,0.016709,0.01787,0.009188,0.011452,0.009734,0.015318,0.009637,0.011161,0.009296,0.014969,0.01792,0.011806,0.014657,0.009331,0.01158,0.012429,0.010912,0.014447,0.009311,0.104252,0.211707,R/Normal
0.050305,0.010429,0.003443,0.007316,0.013003,0.00697,0.012441,0.003676,0.007124,0.00623,0.012555,0.010875,0.007586,0.012865,0.012184,0.011968,0.004447,0.008724,0.012191,0.02477,0.010133,0.00982,0.015492,0.00898,0.01572,0.023918,0.026027,0.010301,0.010891,0.004345,0.008334,0.011895,0.023229,0.009572,0.009088,0.009654,0.009153,0.015431,0.023725,0.025377,0.009777,0.010711,0.009163,0.018154,0.010993,0.011655,0.007574,0.019281,0.02048,0.012531,0.013823,0.011383,0.012453,0.011332,0.011982,0.013518,0.007689,0.089142,0.178171,R/Normal
0.042349,0.011263,0.002464,0.00654,0.010603,0.004747,0.013029,0.002572,0.005122,0.003821,0.009551,0.011965,0.007096,0.014468,0.010876,0.010835,0.003091,0.007627,0.011296,0.025307,0.009488,0.008332,0.014376,0.006684,0.017509,0.027431,0.035567,0.01153,0.013792,0.003222,0.0072,0.009968,0.024533,0.008918,0.007516,0.007039,0.006811,0.016209,0.023247,0.030031,0.010482,0.012647,0.005856,0.017757,0.010148,0.012257,0.007432,0.01455,0.019157,0.011831,0.017449,0.010735,0.01165,0.00937,0.013177,0.018246,0.00747,0.102565,0.183198,R/Normal
