attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30,attribute31,attribute32,attribute33,attribute34,attribute35,attribute36,attribute37,attribute38,attribute39,attribute40,attribute41,attribute42,attribute43,attribute44,attribute45,attribute46,attribute47,attribute48,attribute49,attribute50,attribute51,attribute52,attribute53,attribute54,attribute55,attribute56,attribute57,attribute58,attribute59,class
0.064568,0.016039,0.004121,0.007515,0.009948,0.006242,0.010516,0.004136,0.006306,0.007894,0.015096,0.01683,0.007631,0.010937,0.016126,0.0145,0.00569,0.008819,0.006693,0.011599,0.008276,0.008027,0.013227,0.009267,0.014306,0.012193,0.013173,0.010036,0.011304,0.005114,0.008348,0.006807,0.012083,0.008179,0.008095,0.007108,0.008698,0.013184,0.01193,0.013205,0.009699,0.010836,0.013371,0.023477,0.009461,0.01119,0.011828,0.024651,0.026437,0.01145,0.01397,0.010555,0.011974,0.009685,0.011768,0.014811,0.012656,0.101679,0.206737,R/Normal
0.0772,0.014845,0.004758,0.006312,0.012815,0.005074,0.007957,0.004715,0.005068,0.004647,0.008779,0.015257,0.006388,0.008009,0.008808,0.007995,0.006915,0.008207,0.008977,0.014559,0.00656,0.005979,0.017714,0.00837,0.012011,0.013922,0.015374,0.008072,0.010314,0.006481,0.007969,0.009431,0.014416,0.006483,0.00609,0.01041,0.00813,0.011588,0.014424,0.015565,0.007925,0.009955,0.00961,0.018591,0.009229,0.009616,0.011604,0.016093,0.017607,0.010432,0.013898,0.009801,0.010791,0.014569,0.010205,0.014091,0.012211,0.112312,0.234872,R/Normal
0.080899,0.015646,0.005067,0.006693,0.013603,0.005239,0.00734,0.005041,0.005359,0.004806,0.008395,0.015929,0.007047,0.008067,0.008436,0.008006,0.00684,0.00797,0.010053,0.014732,0.006572,0.006648,0.017366,0.007503,0.010774,0.014719,0.016537,0.008551,0.010724,0.006713,0.008026,0.009859,0.014207,0.006271,0.006248,0.01083,0.00754,0.010598,0.015259,0.015897,0.008229,0.010535,0.00711,0.011979,0.008618,0.009817,0.012369,0.012658,0.012337,0.008981,0.013884,0.008563,0.009201,0.013842,0.010062,0.013595,0.012781,0.115379,0.244052,R/Normal
0.036912,0.014519,0.002313,0.006673,0.00685,0.004644,0.013023,0.00236,0.004989,0.00636,0.018928,0.014478,0.006901,0.013762,0.01982,0.018624,0.003084,0.00813,0.00714,0.01643,0.009784,0.007765,0.009369,0.007118,0.017855,0.015224,0.020139,0.011372,0.011972,0.003076,0.008189,0.006016,0.012525,0.009073,0.007961,0.004395,0.007157,0.01891,0.014505,0.018602,0.011257,0.012756,0.01258,0.033723,0.012078,0.013766,0.009624,0.032558,0.041653,0.013003,0.018179,0.011592,0.012937,0.006283,0.013884,0.017712,0.009573,0.110451,0.159443,R/Normal
0.078977,0.015858,0.00495,0.006762,0.013107,0.005792,0.009089,0.005009,0.006065,0.005992,0.010552,0.015595,0.006678,0.009424,0.011585,0.010092,0.00638,0.007745,0.006973,0.011962,0.007575,0.007439,0.01733,0.008053,0.011209,0.011548,0.012324,0.008476,0.010711,0.006221,0.007449,0.007385,0.012277,0.007257,0.007074,0.010341,0.008012,0.010263,0.011758,0.012702,0.008475,0.01085,0.009875,0.016216,0.007928,0.009398,0.012657,0.014939,0.017031,0.00969,0.013274,0.008606,0.010038,0.013717,0.009617,0.013935,0.01223,0.115804,0.24173,R/Normal
0.04178,0.010856,0.002831,0.006577,0.011676,0.006243,0.012861,0.002779,0.006045,0.006037,0.012781,0.010604,0.006313,0.012306,0.012883,0.014449,0.003394,0.007393,0.008992,0.021477,0.008695,0.00902,0.014158,0.008077,0.018108,0.02227,0.026207,0.010085,0.012039,0.00338,0.007643,0.009695,0.022037,0.009158,0.009345,0.007775,0.008074,0.018905,0.022302,0.027796,0.010829,0.012576,0.008753,0.022821,0.012736,0.012534,0.007258,0.023035,0.025874,0.01391,0.016728,0.012747,0.013613,0.009591,0.01245,0.016124,0.007042,0.100717,0.16762,R/Normal
0.077659,0.014303,0.004462,0.006673,0.013378,0.006035,0.009893,0.004651,0.005998,0.005872,0.012139,0.013524,0.006438,0.008434,0.010052,0.010737,0.006211,0.007639,0.006157,0.009463,0.006361,0.007426,0.019611,0.009432,0.011972,0.011266,0.012077,0.007921,0.011021,0.006711,0.008345,0.006998,0.01144,0.007497,0.007679,0.010107,0.009609,0.012157,0.011501,0.013147,0.008882,0.010679,0.009648,0.014642,0.008717,0.010821,0.010729,0.017117,0.0177,0.012007,0.015996,0.008898,0.011901,0.014932,0.010069,0.015012,0.010332,0.115076,0.234845,R/Normal
0.071792,0.014211,0.00314,0.00573,0.012226,0.004085,0.007893,0.003233,0.004005,0.00285,0.006503,0.014783,0.005764,0.007814,0.006083,0.007199,0.006139,0.009087,0.00676,0.01233,0.005172,0.005873,0.02136,0.009834,0.014778,0.01467,0.015921,0.007666,0.010965,0.005399,0.00771,0.006777,0.012654,0.005423,0.005999,0.008662,0.008952,0.013959,0.013526,0.015634,0.008023,0.011154,0.007739,0.014503,0.008901,0.011194,0.009698,0.013026,0.018541,0.01313,0.017816,0.009454,0.013756,0.014938,0.012308,0.019421,0.010305,0.12463,0.238904,R/Normal
0.073307,0.017703,0.004343,0.007461,0.011978,0.006623,0.009643,0.004392,0.00623,0.006663,0.012379,0.01761,0.007077,0.009534,0.012683,0.01249,0.005164,0.008411,0.005933,0.009189,0.006946,0.008158,0.015037,0.008342,0.011943,0.00974,0.011478,0.009779,0.011868,0.005791,0.008843,0.006098,0.009898,0.007131,0.008077,0.008706,0.008868,0.012328,0.009586,0.011866,0.010002,0.011809,0.009708,0.016396,0.008717,0.011798,0.013255,0.016131,0.018523,0.011434,0.015124,0.008507,0.011037,0.01107,0.011135,0.014416,0.012842,0.115836,0.232964,R/Normal
0.070146,0.012853,0.004051,0.005843,0.013833,0.005325,0.008176,0.004249,0.005355,0.004818,0.009148,0.014595,0.006686,0.008816,0.009254,0.00866,0.006328,0.008247,0.008786,0.015639,0.006994,0.007173,0.019968,0.008781,0.013181,0.014769,0.017912,0.009155,0.011533,0.005559,0.007404,0.008102,0.01375,0.006631,0.006986,0.010165,0.008758,0.011868,0.014591,0.015928,0.007801,0.01025,0.008168,0.014967,0.008497,0.010053,0.009163,0.015447,0.016305,0.011779,0.015524,0.009601,0.012729,0.014785,0.011655,0.016691,0.010205,0.115103,0.231261,R/Normal
0.078977,0.015858,0.00495,0.006762,0.013107,0.005792,0.009089,0.005009,0.006065,0.005992,0.010552,0.015595,0.006678,0.009424,0.011585,0.010092,0.00638,0.007745,0.006973,0.011962,0.007575,0.007439,0.01733,0.008053,0.011209,0.011548,0.012324,0.008476,0.010711,0.006221,0.007449,0.007385,0.012277,0.007257,0.007074,0.010341,0.008012,0.010263,0.011758,0.012702,0.008475,0.01085,0.009875,0.016216,0.007928,0.009398,0.012657,0.014939,0.017031,0.00969,0.013274,0.008606,0.010038,0.013717,0.009617,0.013935,0.01223,0.115804,0.24173,R/Normal
0.052039,0.009888,0.004086,0.007231,0.015469,0.008105,0.013242,0.004083,0.008084,0.007002,0.012533,0.009854,0.007421,0.013688,0.012803,0.013864,0.004395,0.008219,0.011575,0.023686,0.010804,0.01109,0.016608,0.008916,0.014681,0.021701,0.024636,0.010342,0.011502,0.004408,0.007603,0.010932,0.023958,0.01049,0.010855,0.011489,0.008878,0.014493,0.0208,0.023496,0.010098,0.01145,0.009057,0.015882,0.010725,0.01067,0.006903,0.016463,0.018201,0.012562,0.012665,0.011271,0.012142,0.012137,0.011179,0.013137,0.007052,0.090916,0.18254,R/Normal
0.058237,0.014033,0.003118,0.006028,0.012285,0.005195,0.010008,0.002886,0.004944,0.004296,0.009708,0.014876,0.006018,0.010017,0.009665,0.010664,0.004165,0.008408,0.00678,0.011998,0.006471,0.007655,0.01797,0.008467,0.016985,0.01769,0.019037,0.009345,0.012651,0.004136,0.007505,0.006449,0.01357,0.006824,0.007809,0.008399,0.008365,0.014607,0.014128,0.018084,0.009257,0.012658,0.007621,0.015361,0.009052,0.011854,0.009196,0.015369,0.020428,0.012841,0.018238,0.010413,0.013352,0.01222,0.013404,0.019429,0.009826,0.118041,0.221964,R/Normal
0.078977,0.015858,0.00495,0.006762,0.013107,0.005792,0.009089,0.005009,0.006065,0.005992,0.010552,0.015595,0.006678,0.009424,0.011585,0.010092,0.00638,0.007745,0.006973,0.011962,0.007575,0.007439,0.01733,0.008053,0.011209,0.011548,0.012324,0.008476,0.010711,0.006221,0.007449,0.007385,0.012277,0.007257,0.007074,0.010341,0.008012,0.010263,0.011758,0.012702,0.008475,0.01085,0.009875,0.016216,0.007928,0.009398,0.012657,0.014939,0.017031,0.00969,0.013274,0.008606,0.010038,0.013717,0.009617,0.013935,0.01223,0.115804,0.24173,R/Normal
0.058519,0.01391,0.004674,0.008747,0.009992,0.007145,0.012504,0.004516,0.007138,0.00907,0.018134,0.014335,0.00885,0.012893,0.017537,0.015817,0.005447,0.009225,0.010735,0.019908,0.010199,0.008694,0.011578,0.008752,0.014511,0.016426,0.019616,0.011037,0.010292,0.005379,0.009369,0.01026,0.018514,0.010128,0.008592,0.007529,0.008848,0.014373,0.015484,0.018255,0.010923,0.010191,0.01266,0.022733,0.011089,0.011744,0.010953,0.022634,0.02238,0.010963,0.012403,0.011284,0.01086,0.008773,0.012075,0.012305,0.011042,0.086025,0.182029,R/Normal
0.051148,0.011565,0.002944,0.005826,0.01231,0.005039,0.01109,0.002863,0.004583,0.003988,0.009368,0.011949,0.005947,0.010366,0.009481,0.010032,0.004431,0.008009,0.009396,0.021854,0.007877,0.00716,0.018326,0.008132,0.016528,0.020495,0.024556,0.009229,0.011201,0.004086,0.007333,0.009359,0.021509,0.007836,0.007373,0.008241,0.008213,0.015493,0.019639,0.024838,0.009322,0.011794,0.008174,0.017903,0.01028,0.012123,0.007491,0.016894,0.022227,0.013264,0.01766,0.010637,0.013167,0.012778,0.012535,0.018076,0.007944,0.107333,0.200785,R/Normal
0.042584,0.014602,0.002863,0.007279,0.008092,0.005298,0.013331,0.002951,0.005455,0.006934,0.016342,0.015057,0.007876,0.013186,0.016346,0.016491,0.003704,0.009027,0.00906,0.018573,0.009523,0.008404,0.010729,0.007607,0.017668,0.021774,0.02518,0.012145,0.012334,0.003568,0.007903,0.007567,0.019624,0.009807,0.008175,0.005286,0.007349,0.015804,0.014688,0.02007,0.011311,0.011866,0.010208,0.024047,0.010248,0.012789,0.010176,0.024111,0.028924,0.012191,0.016807,0.012316,0.01215,0.006935,0.01406,0.016678,0.010617,0.104792,0.169517,R/Normal
0.068729,0.013894,0.004485,0.007725,0.013843,0.006519,0.011136,0.004376,0.006352,0.004846,0.009648,0.013818,0.007901,0.010971,0.010202,0.009391,0.005841,0.008657,0.009823,0.016279,0.008467,0.008416,0.017422,0.00831,0.01315,0.015855,0.018712,0.010143,0.01157,0.005437,0.008594,0.009361,0.015931,0.00818,0.008249,0.010199,0.008315,0.01265,0.015273,0.017983,0.010245,0.011868,0.006758,0.013358,0.009363,0.011012,0.010301,0.013076,0.013165,0.011164,0.014364,0.009374,0.011296,0.012878,0.011492,0.014714,0.010516,0.10822,0.220185,R/Normal
0.069408,0.013344,0.004532,0.007083,0.013833,0.006669,0.01057,0.004763,0.006822,0.006482,0.012406,0.01315,0.007191,0.01049,0.012528,0.011174,0.005763,0.008049,0.008597,0.014933,0.008538,0.008725,0.017138,0.008815,0.012803,0.014648,0.015934,0.009432,0.011411,0.005731,0.007824,0.008259,0.014849,0.008467,0.008402,0.010542,0.008934,0.012122,0.01389,0.015649,0.009163,0.011233,0.010165,0.018357,0.009172,0.010341,0.009744,0.01676,0.017907,0.011448,0.01363,0.009693,0.011288,0.012915,0.010474,0.014189,0.009607,0.106505,0.217508,R/Normal
0.075465,0.014645,0.005554,0.007209,0.013389,0.006347,0.009002,0.005669,0.006506,0.006494,0.011116,0.01455,0.007002,0.009275,0.011647,0.011034,0.006583,0.007519,0.007944,0.012444,0.00734,0.007853,0.017096,0.008293,0.010771,0.013537,0.013264,0.008526,0.010791,0.006659,0.007671,0.008092,0.01382,0.007592,0.0078,0.010656,0.008946,0.011524,0.012303,0.013532,0.008636,0.011194,0.011143,0.019084,0.009118,0.009625,0.011518,0.015848,0.018699,0.01088,0.013564,0.008553,0.0099,0.013705,0.00924,0.012965,0.011367,0.108996,0.230508,R/Normal
0.046592,0.015758,0.002356,0.00638,0.008483,0.004494,0.011132,0.00229,0.004527,0.005735,0.015301,0.015707,0.006288,0.0109,0.014672,0.014048,0.003331,0.007944,0.005732,0.012454,0.007432,0.007063,0.013309,0.007956,0.017223,0.01261,0.016022,0.009951,0.012155,0.003436,0.008012,0.005752,0.012899,0.007936,0.006813,0.005236,0.007986,0.01658,0.012099,0.016684,0.010024,0.011636,0.011838,0.027503,0.009784,0.013141,0.010672,0.030714,0.036977,0.013079,0.019539,0.010469,0.013184,0.00891,0.012782,0.019258,0.010542,0.112902,0.19577,R/Normal
0.076422,0.014983,0.005073,0.007448,0.014356,0.005841,0.009439,0.004882,0.005548,0.005243,0.009519,0.014138,0.006925,0.008794,0.009058,0.008736,0.006182,0.007569,0.009271,0.015432,0.007104,0.006952,0.017127,0.007645,0.009742,0.014407,0.016371,0.008121,0.010591,0.006218,0.007654,0.010962,0.019899,0.007524,0.007289,0.010962,0.007519,0.010572,0.01517,0.020151,0.008966,0.011034,0.008875,0.01462,0.008121,0.009468,0.011954,0.014276,0.015195,0.009317,0.013109,0.007763,0.008944,0.013257,0.009167,0.013023,0.011301,0.110868,0.233903,R/Normal
0.087095,0.016679,0.005016,0.006254,0.014225,0.005211,0.007111,0.005053,0.005137,0.004698,0.008948,0.016605,0.006492,0.007664,0.009259,0.008269,0.006711,0.007475,0.007326,0.011291,0.00605,0.006327,0.018377,0.007613,0.010236,0.010657,0.012629,0.007954,0.01066,0.006567,0.007209,0.007164,0.010906,0.005653,0.006274,0.011449,0.007604,0.008713,0.010643,0.012005,0.007651,0.010562,0.008582,0.013328,0.006724,0.008983,0.013111,0.013593,0.014538,0.009232,0.013592,0.007857,0.009401,0.014659,0.009342,0.013802,0.013285,0.123699,0.256853,R/Normal
0.051837,0.015287,0.003422,0.007219,0.010266,0.005712,0.011791,0.003118,0.00554,0.007355,0.016934,0.015758,0.007218,0.011755,0.017462,0.015829,0.004074,0.008851,0.008128,0.015171,0.008302,0.007874,0.012225,0.007998,0.015672,0.018225,0.018868,0.010543,0.011925,0.00413,0.007788,0.00757,0.015865,0.008576,0.008119,0.00706,0.007701,0.014376,0.015683,0.017326,0.010252,0.011456,0.012174,0.025528,0.010405,0.011383,0.010623,0.025861,0.028139,0.011034,0.01398,0.011176,0.0114,0.008621,0.01277,0.014592,0.01123,0.097985,0.192836,R/Normal
0.069268,0.015629,0.004779,0.00796,0.013009,0.006554,0.010859,0.004817,0.006695,0.006062,0.011597,0.015235,0.007935,0.010566,0.01125,0.011127,0.005527,0.008332,0.008418,0.014552,0.007571,0.00829,0.014711,0.007955,0.01275,0.014977,0.0162,0.010165,0.012403,0.005656,0.008545,0.00864,0.015103,0.008079,0.00834,0.009384,0.008212,0.012536,0.014123,0.016336,0.010169,0.012129,0.008105,0.015645,0.008993,0.011034,0.011655,0.015351,0.015237,0.010656,0.014394,0.009192,0.01059,0.010747,0.010939,0.013814,0.011407,0.10984,0.219957,R/Normal
0.077657,0.013121,0.003896,0.005734,0.014531,0.005102,0.007905,0.004772,0.005427,0.003605,0.006767,0.015815,0.006795,0.008571,0.007033,0.007153,0.006421,0.00901,0.007552,0.012578,0.006333,0.007049,0.021379,0.009626,0.013709,0.013852,0.015072,0.008712,0.012146,0.005779,0.007347,0.006395,0.011241,0.005959,0.006682,0.010381,0.008746,0.010811,0.010589,0.012665,0.00733,0.010185,0.00725,0.010601,0.007603,0.009555,0.00954,0.012868,0.013912,0.011278,0.015261,0.009656,0.012771,0.015832,0.011894,0.017746,0.011134,0.123365,0.248299,R/Normal
0.052929,0.010797,0.00339,0.006754,0.014206,0.00659,0.011192,0.003526,0.006712,0.006129,0.011946,0.01087,0.006756,0.011493,0.011495,0.012105,0.004258,0.008318,0.010509,0.020141,0.008833,0.009101,0.017983,0.009119,0.016413,0.023278,0.022749,0.009328,0.010853,0.004365,0.007712,0.010383,0.021297,0.008619,0.009012,0.01005,0.00917,0.015363,0.020137,0.02193,0.009125,0.010364,0.009833,0.019783,0.011042,0.01123,0.007299,0.01912,0.02205,0.012852,0.014595,0.011653,0.01301,0.012629,0.011602,0.014519,0.007524,0.096533,0.189428,R/Normal
0.082275,0.015086,0.005069,0.006853,0.013683,0.005452,0.009069,0.00518,0.005604,0.005208,0.009913,0.014696,0.006717,0.009511,0.01017,0.008893,0.006173,0.007045,0.007493,0.014616,0.007748,0.0069,0.017465,0.007567,0.010267,0.011922,0.013067,0.008405,0.010755,0.006726,0.00739,0.008764,0.015874,0.007274,0.006946,0.010883,0.007614,0.009859,0.013093,0.015234,0.008436,0.010627,0.008797,0.014789,0.007664,0.008925,0.012333,0.015653,0.01522,0.009212,0.013553,0.008027,0.009364,0.013845,0.008526,0.012707,0.011984,0.115446,0.242432,R/Normal
0.082624,0.015423,0.005129,0.006853,0.013032,0.005443,0.008821,0.005185,0.005724,0.005127,0.009356,0.016315,0.006726,0.009047,0.009568,0.00879,0.007148,0.007744,0.0083,0.01395,0.007403,0.007156,0.017724,0.007972,0.010443,0.012466,0.013757,0.008602,0.010422,0.006917,0.00712,0.007834,0.014005,0.007242,0.006783,0.010149,0.007636,0.00959,0.011932,0.013157,0.008415,0.009907,0.008762,0.013891,0.007637,0.008968,0.012336,0.014938,0.014608,0.009147,0.013547,0.008277,0.009827,0.014379,0.009493,0.014014,0.012966,0.116007,0.244268,R/Normal
0.080019,0.015304,0.005058,0.006489,0.013408,0.005419,0.008964,0.005095,0.005807,0.005439,0.010248,0.015063,0.006819,0.009658,0.011085,0.008869,0.006405,0.00765,0.008246,0.014959,0.007909,0.007107,0.017415,0.007808,0.010934,0.012859,0.014063,0.008379,0.010486,0.006476,0.007653,0.008184,0.013749,0.00729,0.006743,0.010868,0.007845,0.010435,0.014157,0.013737,0.008263,0.010121,0.00964,0.015197,0.00849,0.009444,0.01232,0.015971,0.016021,0.009493,0.013343,0.008519,0.009464,0.014051,0.009297,0.013505,0.012083,0.11204,0.238634,R/Normal
0.075465,0.014645,0.005554,0.007209,0.013389,0.006347,0.009002,0.005669,0.006506,0.006494,0.011116,0.01455,0.007002,0.009275,0.011647,0.011034,0.006583,0.007519,0.007944,0.012444,0.00734,0.007853,0.017096,0.008293,0.010771,0.013537,0.013264,0.008526,0.010791,0.006659,0.007671,0.008092,0.01382,0.007592,0.0078,0.010656,0.008946,0.011524,0.012303,0.013532,0.008636,0.011194,0.011143,0.019084,0.009118,0.009625,0.011518,0.015848,0.018699,0.01088,0.013564,0.008553,0.0099,0.013705,0.00924,0.012965,0.011367,0.108996,0.230508,R/Normal
0.085434,0.014409,0.005536,0.006042,0.013761,0.005292,0.006821,0.005844,0.005463,0.004968,0.008493,0.015384,0.00728,0.009336,0.010307,0.007898,0.007438,0.007898,0.009589,0.01522,0.007714,0.006678,0.017914,0.008003,0.010415,0.013325,0.015197,0.008427,0.010466,0.006796,0.007007,0.008068,0.011362,0.005846,0.006133,0.011337,0.007657,0.010576,0.012753,0.012113,0.007109,0.009562,0.008621,0.015679,0.008545,0.00852,0.011706,0.013453,0.015438,0.009374,0.012497,0.00845,0.009531,0.01459,0.009477,0.013594,0.012913,0.116068,0.24467,R/Normal
0.036332,0.011484,0.002027,0.005484,0.010054,0.004448,0.011948,0.0021,0.004615,0.004231,0.011052,0.011261,0.005463,0.011983,0.011814,0.01698,0.002674,0.006308,0.006789,0.016116,0.007734,0.008869,0.012751,0.006425,0.016035,0.018325,0.024854,0.010464,0.01485,0.002873,0.006617,0.008153,0.019955,0.007411,0.008803,0.006599,0.006909,0.016068,0.020506,0.03007,0.010744,0.015303,0.007384,0.018679,0.009862,0.013053,0.007054,0.017795,0.029101,0.013172,0.020275,0.009631,0.012795,0.008296,0.012456,0.01929,0.00694,0.15186,0.168874,R/Normal
0.082869,0.014511,0.005191,0.006602,0.013766,0.005308,0.007865,0.005429,0.005483,0.004611,0.008023,0.014993,0.007321,0.008948,0.008326,0.007563,0.007198,0.008168,0.009226,0.016107,0.007372,0.0066,0.01771,0.007667,0.011352,0.01373,0.015347,0.008706,0.01069,0.007141,0.008212,0.009445,0.014001,0.007099,0.006369,0.010916,0.008027,0.010749,0.015164,0.015593,0.00799,0.01016,0.007194,0.012422,0.008839,0.009854,0.01144,0.011967,0.012077,0.009489,0.013491,0.009072,0.009287,0.014439,0.00987,0.013864,0.011899,0.115265,0.241982,R/Normal
0.071565,0.014556,0.004947,0.007134,0.01372,0.005411,0.008966,0.004359,0.005164,0.005442,0.010233,0.013541,0.006488,0.008604,0.010891,0.009172,0.005911,0.00749,0.011007,0.017665,0.007013,0.006376,0.016644,0.007641,0.010634,0.017367,0.019057,0.007729,0.009728,0.0067,0.007673,0.011946,0.023506,0.007074,0.006817,0.010595,0.008316,0.010793,0.015543,0.022279,0.009411,0.010819,0.009559,0.016912,0.008343,0.009644,0.011612,0.014985,0.017336,0.010121,0.013722,0.008341,0.009736,0.013313,0.009498,0.012687,0.010261,0.105044,0.222959,R/Normal
0.074333,0.014768,0.005631,0.007631,0.013254,0.006757,0.009879,0.005623,0.00667,0.006664,0.012023,0.01389,0.007248,0.00898,0.011685,0.010772,0.006415,0.008367,0.010324,0.014946,0.007664,0.007903,0.015829,0.008444,0.012049,0.015637,0.016447,0.009234,0.010524,0.006915,0.008413,0.009997,0.015992,0.008346,0.008032,0.010807,0.008561,0.011448,0.014378,0.015964,0.009463,0.010857,0.009474,0.015175,0.009213,0.010518,0.011859,0.015376,0.016042,0.010317,0.012642,0.009955,0.0103,0.012735,0.010308,0.012302,0.011609,0.101536,0.221878,R/Normal
0.03866,0.009966,0.002172,0.005418,0.0106,0.004516,0.01251,0.002403,0.004949,0.004411,0.012832,0.010201,0.00586,0.012534,0.01155,0.012833,0.003056,0.007169,0.009197,0.02224,0.008568,0.008313,0.014381,0.007565,0.019088,0.024374,0.029288,0.010085,0.013636,0.003118,0.007091,0.008958,0.021546,0.008523,0.008131,0.006967,0.007828,0.016756,0.02296,0.027942,0.009394,0.012745,0.008682,0.018423,0.010302,0.012525,0.006502,0.020797,0.027855,0.013934,0.019861,0.011812,0.014083,0.009495,0.013297,0.019423,0.006616,0.115272,0.170789,R/Normal
0.074967,0.014332,0.005206,0.006939,0.013203,0.005922,0.008821,0.005116,0.006227,0.005698,0.010179,0.013979,0.007308,0.009835,0.011054,0.009771,0.00623,0.008138,0.010637,0.018895,0.007827,0.007577,0.016461,0.007969,0.011222,0.01703,0.018079,0.008984,0.010749,0.006647,0.008221,0.010178,0.016091,0.007411,0.007144,0.009887,0.007909,0.012301,0.017532,0.017154,0.008532,0.010841,0.007331,0.01379,0.009662,0.010533,0.011398,0.012897,0.012562,0.010081,0.013891,0.009225,0.009542,0.012839,0.010202,0.01329,0.011098,0.107149,0.226307,R/Normal
0.061687,0.017421,0.00381,0.007631,0.01073,0.005858,0.010192,0.003726,0.006057,0.007039,0.013649,0.01715,0.007492,0.010785,0.015417,0.013702,0.004601,0.008757,0.007224,0.01203,0.007717,0.007835,0.013898,0.00804,0.013835,0.013163,0.014751,0.010295,0.011482,0.004587,0.008792,0.007665,0.012869,0.007491,0.007844,0.007472,0.007924,0.013206,0.01378,0.015981,0.010106,0.011624,0.011126,0.019744,0.009158,0.011794,0.012555,0.020099,0.022061,0.011001,0.014963,0.009844,0.011152,0.009788,0.012209,0.014903,0.012621,0.1077,0.213966,R/Normal
0.054047,0.015102,0.003427,0.007089,0.010492,0.00577,0.011576,0.003503,0.005835,0.006852,0.014541,0.015447,0.007424,0.012916,0.015826,0.015607,0.004103,0.007882,0.007359,0.019758,0.00899,0.008788,0.012384,0.007486,0.014689,0.014456,0.01844,0.011335,0.013466,0.003859,0.007437,0.007481,0.015487,0.008132,0.008245,0.006953,0.007131,0.013162,0.014348,0.017975,0.010407,0.012745,0.010353,0.022731,0.008819,0.011359,0.010311,0.023499,0.025451,0.010657,0.015218,0.009942,0.010947,0.008137,0.011849,0.015728,0.010826,0.106684,0.199538,R/Normal
0.083185,0.016104,0.004934,0.006154,0.013826,0.005236,0.007948,0.00515,0.005372,0.005223,0.009144,0.016416,0.006554,0.007943,0.00947,0.008438,0.006799,0.007783,0.007319,0.011675,0.00643,0.006538,0.017638,0.008108,0.010759,0.01186,0.012294,0.00794,0.010639,0.006306,0.006959,0.007412,0.013127,0.006533,0.006358,0.010918,0.007714,0.009819,0.01094,0.012446,0.00765,0.010207,0.009607,0.016751,0.007615,0.009009,0.012435,0.014327,0.016695,0.009731,0.013586,0.008491,0.009736,0.014393,0.009602,0.013692,0.012933,0.119123,0.249003,R/Normal
0.055851,0.016152,0.003552,0.00716,0.010076,0.006074,0.011107,0.003723,0.005819,0.007366,0.016101,0.016424,0.007413,0.011456,0.015336,0.015236,0.004537,0.008328,0.00673,0.013581,0.008505,0.008063,0.013184,0.008361,0.014704,0.014536,0.01609,0.010489,0.012071,0.004542,0.008236,0.007114,0.014109,0.008181,0.008264,0.007208,0.008209,0.014489,0.014036,0.015823,0.009999,0.011973,0.010889,0.021587,0.009792,0.012112,0.011323,0.021839,0.024245,0.011497,0.01587,0.010144,0.011672,0.009235,0.012105,0.015483,0.011417,0.106169,0.204411,R/Normal
0.067724,0.018074,0.004147,0.007771,0.010577,0.005962,0.009988,0.004181,0.006034,0.007838,0.013876,0.017211,0.007238,0.009822,0.013738,0.014138,0.005041,0.008427,0.006088,0.009885,0.007345,0.007642,0.014087,0.008373,0.012628,0.010545,0.01224,0.009838,0.01115,0.005112,0.008844,0.007075,0.010786,0.007266,0.007752,0.007764,0.008712,0.01286,0.011577,0.01401,0.010226,0.011774,0.0117,0.021439,0.009196,0.01201,0.013366,0.019725,0.023905,0.011371,0.014739,0.008865,0.011056,0.010381,0.011018,0.014501,0.012972,0.108469,0.219918,R/Normal
0.082035,0.01651,0.005212,0.006286,0.012672,0.005419,0.007803,0.005199,0.005678,0.006303,0.010662,0.016285,0.006626,0.008569,0.011308,0.010143,0.00667,0.007923,0.006783,0.010828,0.006891,0.007013,0.016921,0.008047,0.010697,0.010168,0.011646,0.008187,0.010202,0.006589,0.007882,0.007172,0.010399,0.006507,0.006485,0.010089,0.008199,0.010859,0.011136,0.012086,0.007897,0.010396,0.010805,0.017608,0.008705,0.009542,0.013253,0.016167,0.017944,0.010141,0.013862,0.008569,0.009786,0.014162,0.009483,0.013668,0.013005,0.115247,0.24367,R/Normal
0.051492,0.011284,0.003328,0.006754,0.014089,0.006509,0.013641,0.003356,0.006618,0.00558,0.012445,0.011293,0.00701,0.012671,0.012281,0.012179,0.003964,0.007487,0.00955,0.021504,0.0092,0.009324,0.01671,0.008396,0.015704,0.020822,0.023349,0.010264,0.012346,0.00395,0.007334,0.00906,0.021473,0.009865,0.00937,0.009677,0.008258,0.013862,0.019289,0.02185,0.010089,0.012271,0.008276,0.016935,0.009546,0.010944,0.00774,0.018634,0.019129,0.011872,0.015208,0.011101,0.012181,0.011779,0.011493,0.015208,0.007443,0.101198,0.195816,R/Normal
