attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30,attribute31,attribute32,attribute33,attribute34,attribute35,attribute36,attribute37,attribute38,attribute39,attribute40,attribute41,attribute42,attribute43,attribute44,attribute45,attribute46,attribute47,attribute48,attribute49,attribute50,attribute51,attribute52,attribute53,attribute54,attribute55,attribute56,attribute57,attribute58,attribute59,class
0.077825,0.01514,0.005214,0.006901,0.013558,0.00598,0.00896,0.005189,0.006144,0.006201,0.010808,0.015109,0.007188,0.00969,0.011135,0.010208,0.006439,0.007848,0.008144,0.014947,0.007495,0.007723,0.01678,0.007854,0.010675,0.013417,0.014875,0.008811,0.011101,0.006624,0.007753,0.008644,0.013546,0.007112,0.007217,0.010876,0.007802,0.010303,0.012156,0.014514,0.008609,0.010806,0.009243,0.014652,0.007987,0.009495,0.011882,0.015091,0.015725,0.009974,0.013605,0.008401,0.009707,0.013235,0.009517,0.013109,0.011902,0.111928,0.237227,R/Normal
0.068562,0.011326,0.005349,0.00835,0.016974,0.007253,0.011019,0.005105,0.007211,0.005077,0.008195,0.011983,0.008314,0.01139,0.008849,0.008655,0.005576,0.008292,0.014984,0.025441,0.009156,0.009079,0.017659,0.007812,0.011008,0.022844,0.023678,0.009791,0.010758,0.005435,0.008483,0.015009,0.024033,0.00884,0.008799,0.013793,0.007568,0.0108,0.020616,0.023246,0.009863,0.010387,0.00577,0.009026,0.00868,0.009866,0.009237,0.009567,0.009885,0.009334,0.010952,0.008633,0.009273,0.014112,0.010179,0.011207,0.009544,0.095918,0.212258,R/Normal
0.045674,0.012435,0.002622,0.00675,0.012583,0.006004,0.012853,0.002713,0.005965,0.005535,0.011296,0.012636,0.006765,0.012784,0.012605,0.014041,0.003016,0.007379,0.008631,0.018915,0.008475,0.009354,0.014593,0.006942,0.015328,0.019898,0.025633,0.010991,0.013774,0.003128,0.007344,0.009169,0.02036,0.008374,0.009395,0.008292,0.007481,0.015057,0.018961,0.025911,0.010956,0.013926,0.007025,0.016119,0.009286,0.012328,0.008542,0.015668,0.019931,0.011863,0.017138,0.009548,0.011625,0.009982,0.011999,0.01707,0.008471,0.113585,0.19528,R/Normal
0.078978,0.014957,0.005519,0.007034,0.014585,0.005812,0.008563,0.005076,0.005248,0.004736,0.009001,0.013349,0.006829,0.008,0.008546,0.007717,0.006532,0.00728,0.011198,0.020246,0.006878,0.006336,0.017398,0.007323,0.010112,0.015705,0.018925,0.007964,0.009576,0.006562,0.007675,0.009335,0.016423,0.007297,0.006949,0.01173,0.00799,0.010629,0.013849,0.015513,0.008645,0.010989,0.009009,0.016573,0.008645,0.009159,0.012037,0.013477,0.01594,0.009861,0.012907,0.00794,0.009028,0.01427,0.00905,0.011909,0.010923,0.11282,0.233444,R/Normal
0.042729,0.013991,0.002868,0.006968,0.009155,0.005456,0.011886,0.002883,0.005753,0.006324,0.014854,0.01408,0.007467,0.014262,0.01748,0.016653,0.003664,0.007808,0.007902,0.021611,0.010551,0.008996,0.011315,0.007621,0.016761,0.01625,0.021831,0.011823,0.013126,0.003488,0.008153,0.006809,0.013918,0.008083,0.008567,0.005779,0.007635,0.01701,0.017451,0.018996,0.010847,0.013219,0.010089,0.028078,0.011818,0.01308,0.009498,0.024516,0.030755,0.012559,0.016541,0.011239,0.012387,0.007457,0.013041,0.016607,0.009457,0.104537,0.17632,R/Normal
0.084051,0.015354,0.005025,0.006251,0.014176,0.005475,0.008282,0.005196,0.005682,0.005663,0.010217,0.015799,0.006613,0.008524,0.010464,0.009518,0.006737,0.007705,0.00814,0.013444,0.007008,0.006959,0.018015,0.007314,0.01008,0.012342,0.013868,0.007971,0.0107,0.006345,0.007297,0.007754,0.012299,0.006798,0.006587,0.011445,0.007131,0.009511,0.012497,0.012999,0.007595,0.010345,0.00872,0.013258,0.007397,0.008886,0.012394,0.013816,0.013841,0.0088,0.013439,0.007955,0.009152,0.014533,0.009337,0.013457,0.0127,0.117802,0.249335,R/Normal
0.033363,0.010446,0.001924,0.005575,0.010495,0.004677,0.012239,0.001824,0.004503,0.003999,0.010514,0.009918,0.005196,0.012443,0.010227,0.013331,0.002354,0.006216,0.007244,0.020567,0.007927,0.008481,0.012989,0.00608,0.017999,0.021497,0.033245,0.01076,0.014797,0.002352,0.006587,0.008353,0.020042,0.00778,0.008211,0.006844,0.006049,0.017433,0.023376,0.035488,0.010822,0.014814,0.005588,0.014061,0.009052,0.014267,0.007065,0.019171,0.028442,0.013363,0.023362,0.01043,0.013387,0.008527,0.013312,0.021862,0.006448,0.134817,0.167861,R/Normal
0.060648,0.01567,0.004584,0.00812,0.010157,0.006755,0.012331,0.004612,0.006486,0.008632,0.019287,0.015415,0.008458,0.01242,0.019194,0.01564,0.005376,0.008865,0.009696,0.017735,0.010005,0.008171,0.011452,0.007649,0.01302,0.01782,0.017522,0.010433,0.010239,0.005303,0.008868,0.009896,0.018966,0.010067,0.008248,0.007456,0.007936,0.013541,0.017106,0.017535,0.010516,0.010235,0.011139,0.023915,0.010848,0.01118,0.011935,0.022528,0.019916,0.01008,0.01198,0.010577,0.009618,0.00875,0.010961,0.011646,0.012008,0.090128,0.190724,R/Normal
0.082977,0.014673,0.004812,0.005941,0.013682,0.00523,0.007467,0.005351,0.005735,0.005211,0.008809,0.016038,0.006953,0.008436,0.009745,0.0091,0.006909,0.008279,0.008597,0.012693,0.0069,0.007026,0.018101,0.008332,0.011505,0.013675,0.014467,0.00852,0.01112,0.006432,0.006935,0.007893,0.012335,0.006256,0.006102,0.010507,0.00747,0.009406,0.011494,0.01284,0.007386,0.00988,0.009377,0.014241,0.007468,0.008616,0.011756,0.015491,0.015744,0.009212,0.013133,0.008821,0.010208,0.014502,0.010186,0.014786,0.012856,0.11635,0.24603,R/Normal
0.078553,0.014583,0.00487,0.006766,0.013887,0.005701,0.008578,0.004843,0.005741,0.005496,0.009963,0.014826,0.006556,0.008558,0.00933,0.009292,0.006428,0.007936,0.008614,0.013124,0.006872,0.007391,0.017969,0.008511,0.011996,0.013891,0.014348,0.008162,0.010494,0.006266,0.007695,0.00899,0.014853,0.007083,0.007178,0.011347,0.00824,0.010426,0.013095,0.014961,0.008445,0.010508,0.009497,0.015013,0.008274,0.009582,0.01116,0.015254,0.01705,0.010573,0.013243,0.009316,0.010753,0.014792,0.009774,0.013662,0.011676,0.112194,0.235816,R/Normal
0.087631,0.016387,0.004918,0.006331,0.013285,0.005029,0.007737,0.005068,0.005044,0.004808,0.008329,0.016593,0.006443,0.007815,0.008853,0.008045,0.007012,0.007541,0.007283,0.011579,0.006404,0.006118,0.018753,0.007641,0.009348,0.010843,0.011869,0.007867,0.010127,0.006733,0.007296,0.006915,0.012107,0.006295,0.006053,0.010917,0.008036,0.010227,0.009711,0.011153,0.007653,0.009831,0.009094,0.016417,0.007891,0.009106,0.013202,0.012489,0.015151,0.009587,0.013283,0.007592,0.009318,0.015021,0.009085,0.014008,0.013525,0.121055,0.256547,R/Normal
0.052932,0.012021,0.003219,0.006944,0.012404,0.005274,0.01129,0.003235,0.005547,0.004107,0.009182,0.011809,0.006747,0.011379,0.009172,0.009517,0.004425,0.008151,0.011512,0.02124,0.007872,0.008191,0.015952,0.008104,0.015906,0.022573,0.026513,0.009998,0.012097,0.004128,0.008522,0.011662,0.022463,0.007779,0.0079,0.008373,0.008022,0.014562,0.022454,0.026759,0.010106,0.012284,0.007173,0.013554,0.009284,0.012125,0.008405,0.014773,0.0182,0.011899,0.016245,0.010388,0.012045,0.011211,0.012142,0.016589,0.008053,0.106235,0.199352,R/Normal
0.079063,0.014976,0.004862,0.006742,0.012912,0.005389,0.009255,0.005086,0.005286,0.005236,0.010811,0.015322,0.007092,0.009132,0.009937,0.00923,0.00638,0.007825,0.010005,0.01728,0.00719,0.006763,0.016633,0.007445,0.011353,0.015235,0.017011,0.008704,0.010692,0.006399,0.007617,0.009597,0.016526,0.007494,0.006519,0.010448,0.007575,0.010264,0.013971,0.016129,0.008354,0.010278,0.008281,0.013068,0.007967,0.009569,0.011998,0.014287,0.013811,0.009211,0.013427,0.008873,0.009348,0.013513,0.009779,0.013262,0.012276,0.111285,0.236023,R/Normal
0.044803,0.012416,0.002849,0.006949,0.009726,0.006006,0.012222,0.003153,0.006318,0.007417,0.015421,0.013052,0.007509,0.01234,0.01529,0.015488,0.003998,0.009054,0.010022,0.018235,0.009294,0.00845,0.01344,0.009113,0.018434,0.022427,0.02368,0.010869,0.010796,0.003946,0.008065,0.009819,0.019996,0.009047,0.008705,0.006934,0.009022,0.016504,0.018846,0.02272,0.010028,0.010031,0.011955,0.023814,0.011447,0.012303,0.008539,0.026452,0.030549,0.013528,0.014832,0.013023,0.013998,0.00949,0.013394,0.014945,0.009206,0.09106,0.169034,R/Normal
0.090038,0.016611,0.004562,0.005706,0.01417,0.004785,0.007187,0.004574,0.004934,0.005054,0.008924,0.016812,0.005407,0.00709,0.009055,0.008674,0.006646,0.006769,0.005576,0.008809,0.005653,0.006023,0.019542,0.008038,0.00952,0.008617,0.009707,0.006928,0.010287,0.00653,0.006852,0.006174,0.010066,0.005793,0.006011,0.011371,0.007599,0.008683,0.008486,0.010308,0.007215,0.010072,0.009181,0.013348,0.006587,0.008509,0.01314,0.014248,0.01603,0.009291,0.014133,0.00736,0.00968,0.015883,0.008657,0.014352,0.013352,0.128344,0.267046,R/Normal
0.076455,0.01551,0.005219,0.006723,0.012722,0.006212,0.008748,0.005318,0.006519,0.007207,0.012402,0.015165,0.006635,0.009563,0.013846,0.011836,0.006526,0.007577,0.007493,0.013114,0.007798,0.007727,0.016605,0.008086,0.011183,0.0123,0.012828,0.008409,0.01058,0.006598,0.007696,0.007189,0.011879,0.007326,0.007515,0.010156,0.008662,0.011451,0.011935,0.012087,0.008055,0.010445,0.010887,0.018986,0.008912,0.009515,0.011944,0.017442,0.018924,0.010445,0.013879,0.008724,0.009942,0.013489,0.00917,0.013202,0.011733,0.109661,0.231844,R/Normal
0.080418,0.014872,0.004265,0.006048,0.013858,0.004851,0.007645,0.004081,0.004699,0.004086,0.008587,0.014937,0.006177,0.008126,0.008352,0.007517,0.006379,0.008195,0.008448,0.013562,0.006247,0.006025,0.020862,0.008879,0.011652,0.013123,0.015031,0.007734,0.009568,0.006401,0.007721,0.007853,0.012545,0.005924,0.005879,0.010789,0.008587,0.011302,0.013367,0.014308,0.007506,0.009931,0.008198,0.014323,0.008417,0.009777,0.011719,0.013493,0.014986,0.010953,0.014453,0.008699,0.011206,0.016337,0.010238,0.014633,0.012079,0.118147,0.246006,R/Normal
0.05563,0.01473,0.004036,0.008012,0.009988,0.005935,0.011386,0.003892,0.005629,0.007349,0.015381,0.013777,0.007535,0.010971,0.015369,0.013668,0.004694,0.008217,0.010241,0.019781,0.008409,0.007542,0.012052,0.007771,0.013873,0.016887,0.021344,0.010166,0.010285,0.005018,0.008879,0.009766,0.020134,0.008937,0.007803,0.006763,0.008635,0.01408,0.016455,0.021142,0.010823,0.01094,0.013482,0.02798,0.010256,0.011768,0.010578,0.026535,0.029287,0.011449,0.014074,0.010421,0.010468,0.008637,0.011193,0.013015,0.010112,0.092315,0.184505,R/Normal
0.057641,0.011057,0.004186,0.007323,0.013209,0.007187,0.012181,0.004111,0.007211,0.00727,0.013913,0.01118,0.007245,0.012313,0.013656,0.013711,0.004882,0.007732,0.010524,0.021061,0.009944,0.009429,0.015867,0.009351,0.014831,0.020398,0.020095,0.009357,0.010503,0.004709,0.0078,0.010704,0.021683,0.009664,0.009309,0.009678,0.009326,0.01454,0.020342,0.020365,0.009585,0.010806,0.011773,0.020721,0.010866,0.010376,0.008232,0.020689,0.022186,0.012094,0.012871,0.010999,0.012194,0.01191,0.010494,0.013086,0.00814,0.090389,0.187104,R/Normal
0.074439,0.014351,0.005038,0.007164,0.01335,0.006478,0.009642,0.005364,0.006514,0.007481,0.011722,0.015055,0.007731,0.010631,0.012219,0.012182,0.006173,0.008159,0.010267,0.016558,0.008165,0.008083,0.015693,0.007958,0.011744,0.015435,0.018123,0.009419,0.011343,0.006121,0.007789,0.008813,0.014011,0.007358,0.00769,0.010487,0.00802,0.011023,0.013095,0.014609,0.00873,0.010704,0.00924,0.015714,0.008342,0.009603,0.011443,0.015349,0.015396,0.009933,0.012722,0.008923,0.009664,0.012413,0.010017,0.012958,0.011953,0.10621,0.22519,R/Normal
0.045402,0.011169,0.002412,0.005679,0.012975,0.004736,0.010332,0.002465,0.005095,0.003911,0.008729,0.011778,0.00616,0.012253,0.010075,0.010028,0.003282,0.007473,0.008859,0.021064,0.007929,0.00811,0.017838,0.00802,0.017073,0.022212,0.029092,0.010464,0.013093,0.003092,0.006825,0.008617,0.019241,0.006832,0.007745,0.008628,0.007518,0.016405,0.020515,0.026808,0.009277,0.012451,0.007081,0.017228,0.00989,0.012308,0.007394,0.015245,0.021753,0.013346,0.017957,0.010317,0.013745,0.011959,0.013446,0.018892,0.00779,0.113666,0.196318,R/Normal
0.083093,0.01536,0.005064,0.006366,0.014177,0.00538,0.007782,0.005374,0.00553,0.004416,0.008117,0.016395,0.006942,0.008259,0.008179,0.00728,0.006581,0.007779,0.008423,0.014189,0.006545,0.006853,0.018017,0.007667,0.010837,0.012815,0.01403,0.00866,0.010886,0.006468,0.007224,0.008143,0.013635,0.006053,0.006399,0.011428,0.007422,0.009345,0.011946,0.013223,0.008142,0.010553,0.008255,0.012694,0.007176,0.00901,0.012177,0.014924,0.014566,0.009016,0.013038,0.00845,0.009696,0.014252,0.009542,0.013906,0.012987,0.119543,0.249788,R/Normal
0.0921,0.015983,0.004842,0.005916,0.015027,0.004638,0.006835,0.004868,0.004579,0.003721,0.006972,0.0167,0.005687,0.007132,0.007433,0.006486,0.006749,0.007335,0.006428,0.009703,0.005765,0.005904,0.020345,0.007405,0.009746,0.011079,0.011019,0.007168,0.01055,0.006649,0.006928,0.006969,0.010583,0.005406,0.005933,0.011971,0.007012,0.00831,0.010061,0.011919,0.007342,0.010585,0.006636,0.009726,0.006606,0.008673,0.012855,0.010169,0.011531,0.008857,0.014053,0.007692,0.009058,0.015779,0.00925,0.014858,0.013487,0.131558,0.271433,R/Normal
0.073336,0.01425,0.00539,0.007464,0.014082,0.005865,0.008934,0.005316,0.005879,0.005839,0.010801,0.013724,0.007209,0.00924,0.011266,0.009728,0.00579,0.007302,0.011879,0.024305,0.007726,0.007249,0.015137,0.006787,0.009997,0.017633,0.020375,0.008977,0.011144,0.006006,0.007934,0.013145,0.021543,0.007435,0.007265,0.01067,0.006579,0.010508,0.020357,0.023392,0.008998,0.011504,0.007273,0.013586,0.0084,0.009545,0.011372,0.012619,0.012394,0.008255,0.01219,0.007848,0.008294,0.011924,0.008882,0.011834,0.010578,0.10576,0.221282,R/Normal
0.064092,0.015412,0.003954,0.007127,0.011608,0.005703,0.010593,0.004044,0.006361,0.007121,0.014003,0.016007,0.007821,0.011529,0.015004,0.014742,0.005065,0.008581,0.007296,0.01432,0.008612,0.008279,0.01429,0.008354,0.013644,0.012597,0.015126,0.01053,0.012099,0.004935,0.00834,0.007045,0.012737,0.007979,0.008125,0.008305,0.00809,0.013384,0.014893,0.014335,0.009784,0.011354,0.010644,0.019987,0.010014,0.010843,0.011272,0.021007,0.021902,0.010985,0.013983,0.009788,0.011244,0.010198,0.011639,0.014606,0.011763,0.105748,0.211157,R/Normal
0.087655,0.013986,0.005401,0.006762,0.015282,0.005572,0.007461,0.005326,0.005729,0.004387,0.006959,0.01415,0.006529,0.008184,0.00741,0.007108,0.007506,0.008321,0.007823,0.012392,0.006738,0.006986,0.020987,0.008952,0.011014,0.011566,0.012542,0.007947,0.010225,0.007309,0.007836,0.007842,0.011412,0.006022,0.006625,0.012195,0.008539,0.010512,0.012341,0.012552,0.00787,0.010358,0.006978,0.01107,0.008227,0.009318,0.011164,0.010811,0.011361,0.010362,0.013966,0.008589,0.010668,0.017143,0.010127,0.014811,0.011314,0.118874,0.252903,R/Normal
0.03466,0.010828,0.002193,0.005702,0.01066,0.004734,0.012644,0.001895,0.004728,0.004264,0.010928,0.010136,0.005004,0.011182,0.010805,0.013212,0.002207,0.005862,0.00706,0.016916,0.007163,0.008196,0.012364,0.005754,0.016331,0.020877,0.02964,0.009721,0.014341,0.002168,0.00605,0.009195,0.026137,0.007887,0.00894,0.007536,0.005542,0.016227,0.020211,0.03868,0.011238,0.015668,0.005742,0.016128,0.008604,0.012982,0.007238,0.01686,0.027443,0.012192,0.022825,0.009004,0.012335,0.008013,0.012731,0.021691,0.006482,0.145758,0.168485,R/Normal
0.041631,0.011895,0.002058,0.005658,0.010135,0.004324,0.010842,0.002248,0.004631,0.004308,0.011278,0.012899,0.006287,0.011993,0.012143,0.011555,0.003143,0.008244,0.008607,0.018713,0.007869,0.007759,0.01461,0.007953,0.02041,0.023347,0.028981,0.010294,0.012714,0.00289,0.007621,0.007801,0.017798,0.007018,0.007075,0.006793,0.007652,0.018751,0.020928,0.026269,0.009331,0.011749,0.008258,0.01985,0.010803,0.013643,0.007621,0.020051,0.026752,0.013364,0.01934,0.011899,0.014113,0.009448,0.0149,0.01999,0.008425,0.10913,0.184207,R/Normal
0.050289,0.017725,0.003187,0.00735,0.008366,0.005741,0.011448,0.003503,0.006001,0.009004,0.018412,0.018872,0.007947,0.013553,0.01987,0.019861,0.00388,0.008542,0.006362,0.012444,0.009848,0.008809,0.010917,0.007307,0.015817,0.011854,0.015904,0.012009,0.012512,0.003676,0.008483,0.005829,0.009757,0.008164,0.00807,0.00581,0.007154,0.016348,0.011677,0.01441,0.010882,0.011939,0.010985,0.024998,0.010783,0.013287,0.012597,0.022976,0.027109,0.01129,0.015538,0.010509,0.011367,0.007424,0.013424,0.015875,0.012817,0.103544,0.195943,R/Normal
0.082517,0.016867,0.004647,0.006345,0.011726,0.004879,0.007513,0.004412,0.004943,0.005438,0.009491,0.016999,0.006402,0.008142,0.010317,0.009431,0.006895,0.008079,0.006533,0.009392,0.006346,0.006279,0.018568,0.008477,0.011354,0.01063,0.011443,0.007872,0.010121,0.006721,0.00784,0.006104,0.009462,0.006221,0.005967,0.009278,0.008321,0.010619,0.009808,0.010959,0.007852,0.010107,0.010327,0.015636,0.007928,0.009764,0.013163,0.016077,0.018529,0.010241,0.014623,0.008469,0.010775,0.014757,0.010336,0.015002,0.013482,0.119939,0.249637,R/Normal
0.074111,0.014241,0.005307,0.007331,0.013692,0.006152,0.009351,0.005206,0.006205,0.005729,0.00995,0.014191,0.007108,0.009437,0.009826,0.010019,0.006264,0.008078,0.010159,0.016944,0.007887,0.007611,0.016334,0.007528,0.011327,0.016241,0.016962,0.008798,0.010805,0.006403,0.008157,0.010685,0.016493,0.007529,0.007635,0.010884,0.007971,0.011757,0.01681,0.017897,0.008893,0.011076,0.008411,0.016142,0.009339,0.010111,0.011312,0.014536,0.01511,0.010121,0.013427,0.009051,0.00944,0.012885,0.009714,0.012886,0.011177,0.105964,0.225392,R/Normal
0.077005,0.015028,0.005139,0.00682,0.014178,0.005785,0.008762,0.005076,0.005809,0.004921,0.009029,0.014743,0.006978,0.00885,0.009149,0.009009,0.006102,0.007658,0.008739,0.016322,0.007227,0.007134,0.016763,0.007139,0.010759,0.014848,0.015617,0.00872,0.011362,0.006231,0.007865,0.009546,0.016732,0.006705,0.007253,0.01088,0.007543,0.010981,0.016692,0.017399,0.008613,0.011512,0.007517,0.013647,0.008184,0.010084,0.011439,0.013626,0.013536,0.009505,0.014132,0.008282,0.008974,0.012887,0.009517,0.013452,0.011292,0.114388,0.23692,R/Normal
0.070944,0.014748,0.004795,0.006938,0.013509,0.005989,0.010858,0.004793,0.00613,0.006311,0.013343,0.013793,0.007037,0.010883,0.013548,0.011659,0.005428,0.007266,0.009143,0.019929,0.008632,0.007661,0.015151,0.007327,0.011378,0.016108,0.017032,0.009027,0.010903,0.005736,0.007417,0.008298,0.017784,0.008571,0.007752,0.010442,0.007822,0.01204,0.014968,0.016127,0.008889,0.0113,0.009659,0.017783,0.009198,0.009476,0.011467,0.017257,0.017802,0.009737,0.01286,0.009057,0.008933,0.012058,0.009124,0.011883,0.010598,0.105138,0.220558,R/Normal
0.077243,0.015542,0.004317,0.006129,0.012499,0.005001,0.00809,0.004365,0.004971,0.005805,0.012413,0.016416,0.0062,0.007873,0.011902,0.010586,0.006,0.00801,0.006492,0.009919,0.005975,0.00651,0.018455,0.008707,0.012103,0.011457,0.011865,0.008101,0.010345,0.006109,0.007613,0.006724,0.012094,0.006796,0.006503,0.009762,0.008265,0.010571,0.01089,0.012435,0.008007,0.009888,0.010614,0.016021,0.008025,0.009808,0.012051,0.018999,0.019181,0.010437,0.014017,0.009245,0.011182,0.014352,0.010311,0.014381,0.01259,0.118416,0.241419,R/Normal
0.080845,0.015434,0.005121,0.006866,0.014364,0.005861,0.009347,0.005115,0.0058,0.005378,0.009862,0.01557,0.006668,0.008855,0.009358,0.008975,0.006042,0.007547,0.008122,0.014894,0.007036,0.007273,0.017554,0.007287,0.010645,0.012439,0.013929,0.00869,0.011136,0.006276,0.007873,0.008808,0.01461,0.007488,0.00734,0.011168,0.007473,0.010256,0.013965,0.015394,0.008521,0.01115,0.007262,0.011886,0.007957,0.009559,0.012339,0.01265,0.012576,0.009491,0.013567,0.008317,0.009285,0.01384,0.00943,0.013144,0.012104,0.116249,0.244007,R/Normal
0.079609,0.015561,0.00513,0.006365,0.013837,0.005527,0.008095,0.005035,0.005473,0.005878,0.00928,0.015728,0.006668,0.008656,0.010315,0.010183,0.006339,0.007402,0.008033,0.01379,0.006945,0.007005,0.017189,0.007703,0.010765,0.011975,0.013397,0.008447,0.0108,0.006367,0.007454,0.007991,0.013011,0.006511,0.006717,0.010898,0.007771,0.010731,0.012898,0.013394,0.008073,0.010584,0.009835,0.016801,0.00848,0.009371,0.012646,0.016407,0.017583,0.009824,0.013587,0.008491,0.009489,0.013661,0.009294,0.013087,0.012302,0.114574,0.241037,R/Normal
0.070085,0.014572,0.004497,0.00644,0.013138,0.005553,0.009003,0.004684,0.005697,0.00595,0.01023,0.014509,0.006344,0.009086,0.010506,0.012375,0.005588,0.007429,0.008487,0.01474,0.006677,0.007513,0.015826,0.00794,0.012205,0.013786,0.015739,0.008425,0.011856,0.005588,0.006892,0.007818,0.013385,0.00684,0.007619,0.00998,0.007952,0.01229,0.012237,0.014389,0.008261,0.011752,0.009698,0.021196,0.008981,0.00936,0.011282,0.020959,0.020596,0.011518,0.013555,0.00925,0.010635,0.011946,0.009439,0.013666,0.011273,0.120769,0.221994,R/Normal
0.041191,0.013984,0.00274,0.007062,0.008264,0.005611,0.013057,0.002859,0.005603,0.007916,0.019489,0.013795,0.007012,0.013533,0.020792,0.018685,0.003351,0.008035,0.007412,0.01711,0.009829,0.00874,0.010251,0.007864,0.017325,0.017152,0.019842,0.010936,0.01181,0.003249,0.007988,0.006948,0.014793,0.009415,0.008704,0.005577,0.008089,0.016652,0.016399,0.019161,0.010954,0.012445,0.014496,0.034085,0.011623,0.012499,0.009322,0.033611,0.037852,0.012521,0.015217,0.01187,0.012131,0.006899,0.012559,0.015396,0.009278,0.095631,0.16339,R/Normal
0.051592,0.010323,0.002834,0.006043,0.013925,0.005952,0.011432,0.00334,0.006465,0.005001,0.010201,0.0118,0.007402,0.012734,0.010174,0.011356,0.003918,0.007944,0.010604,0.020827,0.008983,0.009561,0.017386,0.008401,0.016444,0.025291,0.027815,0.011076,0.013959,0.00383,0.006627,0.009014,0.020121,0.008102,0.00858,0.009525,0.007697,0.013351,0.019705,0.022256,0.009107,0.012048,0.007133,0.013001,0.008811,0.01055,0.006724,0.014018,0.018097,0.011833,0.015671,0.010491,0.012939,0.011813,0.012817,0.017789,0.007975,0.108853,0.198739,R/Normal
0.067788,0.015091,0.004878,0.008002,0.012982,0.007086,0.010734,0.004955,0.007064,0.006436,0.01062,0.01512,0.008112,0.011404,0.012188,0.011924,0.005537,0.008545,0.008108,0.014721,0.008277,0.00931,0.014393,0.008161,0.012427,0.014666,0.016046,0.010422,0.012762,0.005275,0.008584,0.008013,0.013858,0.007777,0.008937,0.009321,0.008248,0.012518,0.014608,0.015629,0.010238,0.012895,0.008106,0.015266,0.00903,0.01143,0.011369,0.014629,0.01606,0.010713,0.014388,0.008718,0.010684,0.010491,0.011362,0.014443,0.011583,0.11081,0.217259,R/Normal
0.075191,0.014756,0.005542,0.006989,0.014287,0.006312,0.009177,0.005282,0.006448,0.006488,0.01049,0.013942,0.007002,0.010075,0.011165,0.011062,0.006087,0.007461,0.009096,0.016476,0.008273,0.007902,0.015572,0.007373,0.010609,0.015023,0.01518,0.008716,0.011087,0.006025,0.007652,0.009919,0.017089,0.007596,0.007872,0.0115,0.007677,0.011785,0.016351,0.017098,0.008597,0.011043,0.009064,0.018698,0.00933,0.009493,0.011467,0.01333,0.015033,0.009475,0.012437,0.008764,0.009053,0.012735,0.008965,0.012111,0.011329,0.107312,0.228139,R/Normal
0.056921,0.015259,0.003988,0.007411,0.009964,0.006205,0.011009,0.00422,0.006432,0.008355,0.01592,0.015027,0.008162,0.012308,0.016735,0.01594,0.00474,0.008481,0.009081,0.018235,0.009307,0.00857,0.01205,0.008229,0.014894,0.016582,0.018291,0.011028,0.011624,0.004889,0.008697,0.007732,0.014968,0.00849,0.007849,0.007003,0.008503,0.01492,0.014727,0.015801,0.010136,0.011084,0.01264,0.024548,0.010893,0.01185,0.011157,0.022888,0.025659,0.011548,0.014268,0.011126,0.010989,0.008574,0.01178,0.013434,0.011158,0.096145,0.191575,R/Normal
0.060675,0.013746,0.003536,0.007212,0.011971,0.005526,0.012062,0.003448,0.005448,0.004459,0.010856,0.014004,0.006892,0.011938,0.010803,0.010169,0.004741,0.008413,0.008127,0.01576,0.008505,0.007778,0.016459,0.008352,0.014539,0.015377,0.019899,0.010153,0.012521,0.00461,0.007914,0.008285,0.018349,0.008232,0.007858,0.008121,0.008065,0.013755,0.013943,0.020277,0.010532,0.012498,0.007513,0.01524,0.008997,0.01177,0.00939,0.016153,0.018191,0.011722,0.01684,0.009365,0.011884,0.011111,0.012255,0.017377,0.009455,0.111507,0.215421,R/Normal
0.082837,0.015695,0.005083,0.006456,0.013509,0.005449,0.007621,0.005195,0.005608,0.005432,0.010043,0.01576,0.006735,0.008479,0.010237,0.009029,0.006856,0.00751,0.009094,0.015506,0.006715,0.006738,0.016954,0.007879,0.010002,0.013867,0.015666,0.008228,0.010642,0.006582,0.007301,0.007826,0.013265,0.00623,0.006529,0.010667,0.007631,0.0102,0.011911,0.013126,0.007844,0.010658,0.00883,0.015143,0.007844,0.009073,0.012587,0.013984,0.014947,0.009529,0.013449,0.008118,0.0095,0.014075,0.009069,0.013585,0.012704,0.115325,0.243641,R/Normal
0.076758,0.015936,0.004628,0.00679,0.012137,0.005801,0.009704,0.00442,0.005221,0.005758,0.011507,0.015476,0.006635,0.008553,0.01078,0.010213,0.006179,0.008064,0.007743,0.012128,0.007117,0.006807,0.017341,0.008422,0.012212,0.012764,0.013608,0.008267,0.009816,0.006183,0.008439,0.007429,0.012739,0.007634,0.007252,0.009231,0.008372,0.011677,0.012284,0.012914,0.00881,0.010427,0.010126,0.017681,0.008891,0.010409,0.012512,0.017384,0.01858,0.010671,0.014101,0.009336,0.010817,0.013961,0.010211,0.013896,0.012188,0.112115,0.232943,R/Normal
